timestamp,dataset,method,params,trace_count,repeat,tag_k,status,trace_indices_start,trace_indices_end,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies,error_type,error_msg
2026-05-15T23:15:16.880947,clean,naive,{'bins': 5},1,0,4,ok,0,1,0.000459425151348114,0.002030623145401478,0.002733055502176285,5,11,11,0,,
2026-05-15T23:15:16.884223,clean,naive,{'bins': 5},1,1,4,ok,1,2,0.0003025392070412636,0.0014259954914450645,0.001929422840476036,5,16,15,0,,
2026-05-15T23:15:16.887917,clean,naive,{'bins': 5},1,2,4,ok,2,3,0.0002944841980934143,0.00202287919819355,0.0025111380964517593,5,11,11,0,,
2026-05-15T23:15:16.891527,clean,naive,{'bins': 5},1,3,4,ok,3,4,0.00029204972088336945,0.0021292492747306824,0.002612639218568802,5,13,13,0,,
2026-05-15T23:15:16.893834,clean,naive,{'bins': 5},1,4,4,ok,4,5,0.00029147882014513016,0.0009441673755645752,0.0014256136491894722,5,12,11,0,,
2026-05-15T23:15:16.907289,clean,naive,{'bins': 5},2,0,4,ok,0,2,0.00048825982958078384,0.009524294175207615,0.01030363142490387,5,25,26,0,,
2026-05-15T23:15:16.918240,clean,naive,{'bins': 5},2,1,4,ok,2,4,0.0005011232569813728,0.00895683467388153,0.00975397601723671,5,14,16,0,,
2026-05-15T23:15:16.926953,clean,naive,{'bins': 5},2,2,4,ok,4,6,0.0005194377154111862,0.006630956195294857,0.007440701127052307,5,25,26,0,,
2026-05-15T23:15:16.946636,clean,naive,{'bins': 5},2,3,4,ok,6,8,0.000942423939704895,0.01663089543581009,0.018107054755091667,5,20,23,0,,
2026-05-15T23:15:16.957871,clean,naive,{'bins': 5},2,4,4,ok,8,10,0.0010376134887337685,0.008053724654018879,0.009537968784570694,5,19,20,0,,
2026-05-15T23:15:16.976898,clean,naive,{'bins': 5},3,0,4,ok,0,3,0.000966489315032959,0.013229349628090858,0.014840012416243553,5,29,31,0,,
2026-05-15T23:15:16.992156,clean,naive,{'bins': 5},3,1,4,ok,3,6,0.0009942324832081795,0.012033677659928799,0.013509848155081272,5,25,27,0,,
2026-05-15T23:15:17.022482,clean,naive,{'bins': 5},3,2,4,ok,6,9,0.0010334160178899765,0.026856679469347,0.02842921018600464,5,29,34,0,,
2026-05-15T23:15:17.035630,clean,naive,{'bins': 5},3,3,4,ok,9,12,0.0009839320555329323,0.010025687515735626,0.01149215828627348,5,27,29,0,,
2026-05-15T23:15:17.055494,clean,naive,{'bins': 5},3,4,4,ok,12,15,0.0010824277997016907,0.015965531580150127,0.017706550657749176,5,27,28,0,,
2026-05-15T23:15:17.090293,clean,naive,{'bins': 5},4,0,4,ok,0,4,0.0012332620099186897,0.028895939700305462,0.03080169763416052,5,31,36,0,,
2026-05-15T23:15:17.114877,clean,naive,{'bins': 5},4,1,4,ok,4,8,0.0011721765622496605,0.02074353862553835,0.02255114261060953,5,25,28,0,,
2026-05-15T23:15:17.138906,clean,naive,{'bins': 5},4,2,4,ok,8,12,0.0011584311723709106,0.020158035680651665,0.02192925103008747,5,31,35,0,,
2026-05-15T23:15:17.178514,clean,naive,{'bins': 5},4,3,4,ok,12,16,0.001201593317091465,0.035522134974598885,0.03739299811422825,5,28,33,0,,
2026-05-15T23:15:17.199845,clean,naive,{'bins': 5},4,4,4,ok,16,20,0.001186322420835495,0.01742067188024521,0.01924686972051859,5,26,29,0,,
2026-05-15T23:15:17.250782,clean,naive,{'bins': 5},5,0,4,ok,0,5,0.001303534023463726,0.04459413792937994,0.04679829813539982,5,28,34,0,,
2026-05-15T23:15:17.289242,clean,naive,{'bins': 5},5,1,4,ok,5,10,0.0013702893629670143,0.033927012234926224,0.03620225563645363,5,31,35,0,,
2026-05-15T23:15:17.355001,clean,naive,{'bins': 5},5,2,4,ok,10,15,0.001403973437845707,0.06106642447412014,0.06337940972298384,5,29,36,0,,
2026-05-15T23:15:17.385158,clean,naive,{'bins': 5},5,3,4,ok,15,20,0.001287754625082016,0.02600665856152773,0.028083769604563713,5,28,33,0,,
2026-05-15T23:15:17.424835,clean,naive,{'bins': 5},5,4,4,ok,20,25,0.0011807233095169067,0.03581368364393711,0.03772388119250536,5,37,43,0,,
2026-05-15T23:15:17.469689,clean,naive,{'bins': 5},6,0,4,ok,0,6,0.0013141538947820663,0.03905628155916929,0.041232869029045105,5,3,6,0,,
2026-05-15T23:15:17.500580,clean,naive,{'bins': 5},6,1,4,ok,6,12,0.001343870535492897,0.026786127127707005,0.02896721288561821,5,32,36,0,,
2026-05-15T23:15:17.561295,clean,naive,{'bins': 5},6,2,4,ok,12,18,0.0013212785124778748,0.0559887932613492,0.05819152109324932,5,11,16,0,,
2026-05-15T23:15:17.610178,clean,naive,{'bins': 5},6,3,4,ok,18,24,0.001341826282441616,0.04412961471825838,0.046506769955158234,5,30,36,0,,
2026-05-15T23:15:17.650149,clean,naive,{'bins': 5},6,4,4,ok,24,30,0.0013928422704339027,0.03585769794881344,0.03809602279216051,5,3,6,0,,
2026-05-15T23:15:17.708762,clean,naive,{'bins': 5},7,0,4,ok,0,7,0.001518099568784237,0.05240672826766968,0.05487326346337795,5,11,14,0,,
2026-05-15T23:15:17.769998,clean,naive,{'bins': 5},7,1,4,ok,7,14,0.0015337979421019554,0.05636424943804741,0.058873274363577366,5,19,26,0,,
2026-05-15T23:15:17.871448,clean,naive,{'bins': 5},7,2,4,ok,14,21,0.0015435675159096718,0.09629967622458935,0.09882339835166931,5,28,39,0,,
2026-05-15T23:15:17.921179,clean,naive,{'bins': 5},7,3,4,ok,21,28,0.0015360917896032333,0.044961090199649334,0.047457730397582054,5,35,41,0,,
2026-05-15T23:15:17.964797,clean,naive,{'bins': 5},7,4,4,ok,28,35,0.0015846239402890205,0.038620470091700554,0.041178567335009575,5,35,40,0,,
2026-05-15T23:15:18.026816,clean,naive,{'bins': 5},8,0,4,ok,0,8,0.0017397860065102577,0.05520426668226719,0.058036740869283676,5,10,13,0,,
2026-05-15T23:15:18.090216,clean,naive,{'bins': 5},8,1,4,ok,8,16,0.0017530405893921852,0.05813734885305166,0.06098503991961479,5,16,21,0,,
2026-05-15T23:15:18.166310,clean,naive,{'bins': 5},8,2,4,ok,16,24,0.0017720656469464302,0.0705859987065196,0.07345513068139553,5,27,34,0,,
2026-05-15T23:15:18.210604,clean,naive,{'bins': 5},8,3,4,ok,24,32,0.0017630001530051231,0.039389368146657944,0.04223406407982111,5,3,6,0,,
2026-05-15T23:15:18.307067,clean,naive,{'bins': 5},8,4,4,ok,32,40,0.001782456412911415,0.09064617101103067,0.09364612866193056,5,4,7,0,,
2026-05-15T23:15:18.389857,clean,naive,{'bins': 5},9,0,4,ok,0,9,0.002142033539712429,0.07475628983229399,0.07817378547042608,5,5,8,0,,
2026-05-15T23:15:18.479292,clean,naive,{'bins': 5},9,1,4,ok,9,18,0.002037566155195236,0.0832459656521678,0.08657251950353384,5,34,43,0,,
2026-05-15T23:15:18.546420,clean,naive,{'bins': 5},9,2,4,ok,18,27,0.0020252633839845657,0.060912023298442364,0.06414275616407394,5,42,48,0,,
2026-05-15T23:15:18.608304,clean,naive,{'bins': 5},9,3,4,ok,27,36,0.0020149527117609978,0.055756786838173866,0.059169611893594265,5,34,40,0,,
2026-05-15T23:15:18.692997,clean,naive,{'bins': 5},9,4,4,ok,36,45,0.002022016793489456,0.07838260009884834,0.08163401205092669,5,18,24,0,,
2026-05-15T23:15:18.793515,clean,naive,{'bins': 5},10,0,4,ok,0,10,0.0026140734553337097,0.09160187002271414,0.09564271941781044,5,7,11,0,,
2026-05-15T23:15:18.889682,clean,naive,{'bins': 5},10,1,4,ok,10,20,0.0024643996730446815,0.08895628899335861,0.09280470479279757,5,10,14,0,,
2026-05-15T23:15:19.003358,clean,naive,{'bins': 5},10,2,4,ok,20,30,0.0024526380002498627,0.10643547121435404,0.11015175748616457,5,30,38,0,,
2026-05-15T23:15:19.136666,clean,naive,{'bins': 5},10,3,4,ok,30,40,0.002455582842230797,0.1263776896521449,0.130290356464684,5,5,8,0,,
2026-05-15T23:15:19.219206,clean,naive,{'bins': 5},10,4,4,ok,40,50,0.002359231933951378,0.07618062291294336,0.07975718751549721,5,8,12,0,,
2026-05-15T23:15:19.329764,clean,naive,{'bins': 5},11,0,4,ok,0,11,0.0025151362642645836,0.10167293436825275,0.10553237143903971,5,12,18,0,,
2026-05-15T23:15:19.434648,clean,naive,{'bins': 5},11,1,4,ok,11,22,0.0025567244738340378,0.09768493473529816,0.10170008521527052,5,8,12,0,,
2026-05-15T23:15:19.519668,clean,naive,{'bins': 5},11,2,4,ok,22,33,0.002533089369535446,0.07788247708231211,0.08186332229524851,5,25,32,0,,
2026-05-15T23:15:19.609846,clean,naive,{'bins': 5},11,3,4,ok,33,44,0.0025224294513463974,0.08133806474506855,0.0852278284728527,5,38,44,0,,
2026-05-15T23:15:19.705575,clean,naive,{'bins': 5},11,4,4,ok,44,55,0.004499091766774654,0.0854736315086484,0.09175145253539085,5,10,14,0,,
2026-05-15T23:15:19.854204,clean,naive,{'bins': 5},12,0,4,ok,0,12,0.0034125447273254395,0.13724281918257475,0.14251357316970825,5,13,18,0,,
2026-05-15T23:15:19.963698,clean,naive,{'bins': 5},12,1,4,ok,12,24,0.00300777330994606,0.10149576887488365,0.10600727424025536,5,8,12,0,,
2026-05-15T23:15:20.047057,clean,naive,{'bins': 5},12,2,4,ok,24,36,0.0028328346088528633,0.07599708717316389,0.08027705643326044,5,13,19,0,,
2026-05-15T23:15:20.127855,clean,naive,{'bins': 5},12,3,4,ok,36,48,0.002923053689301014,0.07207920029759407,0.0764587763696909,5,13,16,0,,
2026-05-15T23:15:20.270058,clean,naive,{'bins': 5},12,4,4,ok,48,60,0.0037607625126838684,0.1324818041175604,0.1382274031639099,5,15,20,0,,
2026-05-15T23:15:20.444606,clean,naive,{'bins': 5},13,0,4,ok,0,13,0.003349578008055687,0.16303260996937752,0.16843864880502224,5,14,21,0,,
2026-05-15T23:15:20.579953,clean,naive,{'bins': 5},13,1,4,ok,13,26,0.0033891210332512856,0.12549939565360546,0.1307264482602477,5,25,31,0,,
2026-05-15T23:15:20.695654,clean,naive,{'bins': 5},13,2,4,ok,26,39,0.0035065822303295135,0.10621670912951231,0.11161238886415958,5,8,12,0,,
2026-05-15T23:15:20.805185,clean,naive,{'bins': 5},13,3,4,ok,39,52,0.0034405384212732315,0.10016956273466349,0.10550949722528458,5,8,12,0,,
2026-05-15T23:15:20.921943,clean,naive,{'bins': 5},13,4,4,ok,52,65,0.0033834101632237434,0.10724291112273932,0.11262063588947058,5,4,7,0,,
2026-05-15T23:15:21.101033,clean,naive,{'bins': 5},14,0,4,ok,0,14,0.0035195667296648026,0.16688232775777578,0.17249633837491274,5,5,8,0,,
2026-05-15T23:15:21.276823,clean,naive,{'bins': 5},14,1,4,ok,14,28,0.0036070216447114944,0.16506438422948122,0.1708910958841443,5,23,30,0,,
2026-05-15T23:15:21.412699,clean,naive,{'bins': 5},14,2,4,ok,28,42,0.0035699615254998207,0.12513959873467684,0.1309590870514512,5,12,19,0,,
2026-05-15T23:15:21.542176,clean,naive,{'bins': 5},14,3,4,ok,42,56,0.0036810515448451042,0.11980147659778595,0.125425536185503,5,7,11,0,,
2026-05-15T23:15:21.678754,clean,naive,{'bins': 5},14,4,4,ok,56,70,0.0032820608466863632,0.12805045116692781,0.13311197143048048,5,5,8,0,,
2026-05-15T23:15:21.852314,clean,naive,{'bins': 5},15,0,4,ok,0,15,0.003738459199666977,0.16154362447559834,0.16732694394886494,5,5,8,0,,
2026-05-15T23:15:21.971170,clean,naive,{'bins': 5},15,1,4,ok,15,30,0.003660242073237896,0.10872288793325424,0.11424986459314823,5,32,40,0,,
