timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-15T00:29:02.617063,clean,naive,{'bins': 15},1,0,2,0.000443924218416214,0.0213624844327569,0.022138000465929508,15,31,38,0
2026-05-15T00:29:02.641130,clean,naive,{'bins': 15},1,1,2,0.0003306213766336441,0.020473284646868706,0.021086055785417557,15,31,38,0
2026-05-15T00:29:02.663576,clean,naive,{'bins': 15},1,2,2,0.0003122566267848015,0.020211685448884964,0.02079974953085184,15,31,38,0
2026-05-15T00:29:02.686029,clean,naive,{'bins': 15},1,3,2,0.0003106929361820221,0.02040854375809431,0.020992619916796684,15,31,38,0
2026-05-15T00:29:02.708378,clean,naive,{'bins': 15},1,4,2,0.0003312826156616211,0.020382603630423546,0.020991367287933826,15,31,38,0
2026-05-15T00:29:02.796615,clean,naive,{'bins': 15},2,0,2,0.0005463557317852974,0.08419710863381624,0.08518085535615683,15,31,49,0
2026-05-15T00:29:02.884407,clean,naive,{'bins': 15},2,1,2,0.0005719540640711784,0.08457543700933456,0.08558022323995829,15,31,49,0
2026-05-15T00:29:02.972793,clean,naive,{'bins': 15},2,2,2,0.0005544815212488174,0.08507662918418646,0.08606956340372562,15,31,49,0
2026-05-15T00:29:03.060593,clean,naive,{'bins': 15},2,3,2,0.0005540996789932251,0.0845492472872138,0.08553205244243145,15,31,49,0
2026-05-15T00:29:03.147612,clean,naive,{'bins': 15},2,4,2,0.0005590701475739479,0.08386564441025257,0.08485348895192146,15,31,49,0
2026-05-15T00:29:03.315082,clean,naive,{'bins': 15},3,0,2,0.0007438259199261665,0.1621769117191434,0.16350801102817059,15,26,43,0
2026-05-15T00:29:03.480033,clean,naive,{'bins': 15},3,1,2,0.0007823091000318527,0.15918740071356297,0.1605517417192459,15,26,43,0
2026-05-15T00:29:03.646449,clean,naive,{'bins': 15},3,2,2,0.0007823091000318527,0.16181289870291948,0.16318628750741482,15,26,43,0
2026-05-15T00:29:03.813926,clean,naive,{'bins': 15},3,3,2,0.000775706022977829,0.162732794880867,0.1640926580876112,15,26,43,0
2026-05-15T00:29:03.980932,clean,naive,{'bins': 15},3,4,2,0.0007753046229481697,0.16228631790727377,0.1636539651080966,15,26,43,0
2026-05-15T00:29:04.336922,clean,naive,{'bins': 15},4,0,2,0.0010793153196573257,0.34804275818169117,0.3499029194936156,15,32,54,0
2026-05-15T00:29:04.696217,clean,naive,{'bins': 15},4,1,2,0.0010502422228455544,0.3529599979519844,0.35475906543433666,15,32,54,0
2026-05-15T00:29:05.055374,clean,naive,{'bins': 15},4,2,2,0.0010368060320615768,0.3530960837379098,0.354933412745595,15,32,54,0
2026-05-15T00:29:05.414210,clean,naive,{'bins': 15},4,3,2,0.0010380996391177177,0.35251213796436787,0.35433049127459526,15,32,54,0
2026-05-15T00:29:05.771167,clean,naive,{'bins': 15},4,4,2,0.0010679550468921661,0.35094911232590675,0.352788926102221,15,32,54,0
2026-05-15T00:29:06.189516,clean,naive,{'bins': 15},5,0,2,0.0012309607118368149,0.41040651500225067,0.41269280668348074,15,13,29,0
2026-05-15T00:29:06.658426,clean,naive,{'bins': 15},5,1,2,0.001970910467207432,0.46076406352221966,0.4637875594198704,15,13,29,0
2026-05-15T00:29:07.077753,clean,naive,{'bins': 15},5,2,2,0.0014535794034600258,0.41222148295491934,0.4146188134327531,15,13,29,0
2026-05-15T00:29:07.499211,clean,naive,{'bins': 15},5,3,2,0.0012473315000534058,0.41465069353580475,0.41679675225168467,15,13,29,0
2026-05-15T00:29:07.919921,clean,naive,{'bins': 15},5,4,2,0.001614399254322052,0.4132308578118682,0.41587152425199747,15,13,29,0
2026-05-15T00:29:08.455476,clean,naive,{'bins': 15},6,0,2,0.0014708107337355614,0.5255534555763006,0.5282091107219458,15,38,63,0
2026-05-15T00:29:08.993421,clean,naive,{'bins': 15},6,1,2,0.0015699481591582298,0.5286442777141929,0.5312963267788291,15,38,63,0
2026-05-15T00:29:09.532272,clean,naive,{'bins': 15},6,2,2,0.0018674256280064583,0.5291696544736624,0.5322264423593879,15,38,63,0
2026-05-15T00:29:10.125965,clean,naive,{'bins': 15},6,3,2,0.0014905789867043495,0.584625855088234,0.5872207572683692,15,38,63,0
2026-05-15T00:29:10.663603,clean,naive,{'bins': 15},6,4,2,0.0017381524667143822,0.5280932243913412,0.530948905274272,15,38,63,0
2026-05-15T00:29:11.456614,clean,naive,{'bins': 15},7,0,2,0.0017756428569555283,0.7810268374159932,0.7840364472940564,15,33,57,0
2026-05-15T00:29:12.249946,clean,naive,{'bins': 15},7,1,2,0.0022748298943042755,0.7819649381563067,0.7856259709224105,15,33,57,0
2026-05-15T00:29:13.083985,clean,naive,{'bins': 15},7,2,2,0.0017439238727092743,0.8236603960394859,0.8266526842489839,15,33,57,0
2026-05-15T00:29:13.875947,clean,naive,{'bins': 15},7,3,2,0.0019850973039865494,0.7810400715097785,0.7843162827193737,15,33,57,0
2026-05-15T00:29:14.668219,clean,naive,{'bins': 15},7,4,2,0.0017225230112671852,0.7819765312597156,0.7849594708532095,15,33,57,0
2026-05-15T00:29:15.654845,clean,naive,{'bins': 15},8,0,2,0.002261124551296234,0.9734076038002968,0.9771751463413239,15,25,48,0
2026-05-15T00:29:16.577897,clean,naive,{'bins': 15},8,1,2,0.0022177938371896744,0.9117013998329639,0.9153874292969704,15,25,48,0
2026-05-15T00:29:17.519973,clean,naive,{'bins': 15},8,2,2,0.00206614937633276,0.9299568915739655,0.9334325473755598,15,25,48,0
2026-05-15T00:29:18.512555,clean,naive,{'bins': 15},8,3,2,0.0021016765385866165,0.9808637704700232,0.9843892399221659,15,25,48,0
2026-05-15T00:29:19.450632,clean,naive,{'bins': 15},8,4,2,0.0022524092346429825,0.9257969111204147,0.929495164193213,15,25,48,0
2026-05-15T00:29:20.616290,clean,naive,{'bins': 15},9,0,2,0.0022516967728734016,1.15285852458328,1.1568175880238414,15,14,32,0
2026-05-15T00:29:21.791119,clean,naive,{'bins': 15},9,1,2,0.002318582497537136,1.1623979331925511,1.1663102274760604,15,14,32,0
2026-05-15T00:29:22.959231,clean,naive,{'bins': 15},9,2,2,0.0024430276826024055,1.1557131931185722,1.1597576066851616,15,14,32,0
2026-05-15T00:29:24.122144,clean,naive,{'bins': 15},9,3,2,0.0027640387415885925,1.1498720878735185,1.1542835095897317,15,14,32,0
2026-05-15T00:29:25.309932,clean,naive,{'bins': 15},9,4,2,0.002432006411254406,1.1749943308532238,1.1790947895497084,15,14,32,0
2026-05-15T00:29:26.660567,clean,naive,{'bins': 15},10,0,2,0.0025516292080283165,1.3355032913386822,1.3399433763697743,15,14,32,0
2026-05-15T00:29:28.007024,clean,naive,{'bins': 15},10,1,2,0.0025803539901971817,1.3326430320739746,1.337094970047474,15,14,32,0
2026-05-15T00:29:29.388886,clean,naive,{'bins': 15},10,2,2,0.0025717774406075478,1.3682121969759464,1.372681918554008,15,14,32,0
2026-05-15T00:29:30.739493,clean,naive,{'bins': 15},10,3,2,0.0030166031792759895,1.3357081469148397,1.3407308664172888,15,14,32,0
2026-05-15T00:29:32.129806,clean,naive,{'bins': 15},10,4,2,0.002583990804851055,1.3767127767205238,1.3812038274481893,15,14,32,0
2026-05-15T00:29:33.531595,clean,naive,{'bins': 15},11,0,2,0.002807461656630039,1.3856413178145885,1.3905445029959083,15,17,37,0
2026-05-15T00:29:35.009033,clean,naive,{'bins': 15},11,1,2,0.002798403613269329,1.4619653057307005,1.4667735723778605,15,17,37,0
2026-05-15T00:29:36.439299,clean,naive,{'bins': 15},11,2,2,0.0029173167422413826,1.4150566020980477,1.420061757788062,15,17,37,0
2026-05-15T00:29:37.906627,clean,naive,{'bins': 15},11,3,2,0.0028141429647803307,1.4521836107596755,1.457002286799252,15,17,37,0
2026-05-15T00:29:39.341983,clean,naive,{'bins': 15},11,4,2,0.003342445008456707,1.4193894546478987,1.4248642129823565,15,17,37,0
2026-05-15T00:29:41.123422,clean,naive,{'bins': 15},12,0,2,0.003017083741724491,1.7634922862052917,1.7686800053343177,15,25,46,0
2026-05-15T00:29:42.840473,clean,naive,{'bins': 15},12,1,2,0.0031858813017606735,1.6997313853353262,1.7051568804308772,15,25,46,0
2026-05-15T00:29:44.568832,clean,naive,{'bins': 15},12,2,2,0.0031276512891054153,1.7113862438127398,1.7167171817272902,15,25,46,0
2026-05-15T00:29:46.280613,clean,naive,{'bins': 15},12,3,2,0.003197723999619484,1.694385507144034,1.6998751536011696,15,25,46,0
2026-05-15T00:29:48.040839,clean,naive,{'bins': 15},12,4,2,0.0031081363558769226,1.7432595919817686,1.7486020317301154,15,25,46,0
2026-05-15T00:29:49.807156,clean,naive,{'bins': 15},13,0,2,0.0035087168216705322,1.7462718468159437,1.752233749255538,15,27,47,0
