timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-15T00:28:50.471425,clean,naive,{'bins': 15},1,0,2,0.00046457163989543915,0.020623017102479935,0.02140605729073286,15,31,38,0
2026-05-15T00:28:50.494862,clean,naive,{'bins': 15},1,1,2,0.000324067659676075,0.019628699868917465,0.020235558971762657,15,31,38,0
2026-05-15T00:28:50.517857,clean,naive,{'bins': 15},1,2,2,0.00031588319689035416,0.020142133347690105,0.020733894780278206,15,31,38,0
2026-05-15T00:28:50.540466,clean,naive,{'bins': 15},1,3,2,0.0006087431684136391,0.019764745607972145,0.02071602176874876,15,31,38,0
2026-05-15T00:28:50.562240,clean,naive,{'bins': 15},1,4,2,0.0003225356340408325,0.019632436335086823,0.020245247520506382,15,31,38,0
2026-05-15T00:28:50.648091,clean,naive,{'bins': 15},2,0,2,0.000563107430934906,0.08179947547614574,0.08280240837484598,15,31,49,0
2026-05-15T00:28:50.734386,clean,naive,{'bins': 15},2,1,2,0.0005637286230921745,0.08304641582071781,0.08404600247740746,15,31,49,0
2026-05-15T00:28:50.821049,clean,naive,{'bins': 15},2,2,2,0.0005594091489911079,0.08315163478255272,0.08414548076689243,15,31,49,0
2026-05-15T00:28:50.906923,clean,naive,{'bins': 15},2,3,2,0.0005461452528834343,0.08262667804956436,0.08361760899424553,15,31,49,0
2026-05-15T00:28:50.992123,clean,naive,{'bins': 15},2,4,2,0.0005556335672736168,0.08209747541695833,0.08309036958962679,15,31,49,0
2026-05-15T00:28:51.155304,clean,naive,{'bins': 15},3,0,2,0.0007931385189294815,0.15793888550251722,0.15940417628735304,15,26,43,0
2026-05-15T00:28:51.316979,clean,naive,{'bins': 15},3,1,2,0.0008109519258141518,0.1570440661162138,0.15845313109457493,15,26,43,0
2026-05-15T00:28:51.479725,clean,naive,{'bins': 15},3,2,2,0.0007933685556054115,0.15790434181690216,0.15929758735001087,15,26,43,0
2026-05-15T00:28:51.641124,clean,naive,{'bins': 15},3,3,2,0.0008116941899061203,0.15666320081800222,0.15807305835187435,15,26,43,0
2026-05-15T00:28:51.803596,clean,naive,{'bins': 15},3,4,2,0.0008095195516943932,0.15751106198877096,0.15892634820193052,15,26,43,0
2026-05-15T00:28:52.155409,clean,naive,{'bins': 15},4,0,2,0.0010652504861354828,0.3442717669531703,0.3464308511465788,15,32,54,0
2026-05-15T00:28:52.509026,clean,naive,{'bins': 15},4,1,2,0.0011299224570393562,0.3473324328660965,0.3492867620661855,15,32,54,0
2026-05-15T00:28:52.860428,clean,naive,{'bins': 15},4,2,2,0.00166352279484272,0.3441578634083271,0.3468932481482625,15,32,54,0
2026-05-15T00:28:53.211913,clean,naive,{'bins': 15},4,3,2,0.0010888241231441498,0.3453473960980773,0.3472351999953389,15,32,54,0
2026-05-15T00:28:53.564811,clean,naive,{'bins': 15},4,4,2,0.0010204752907156944,0.34677188098430634,0.3485650671645999,15,32,54,0
2026-05-15T00:28:53.972871,clean,naive,{'bins': 15},5,0,2,0.0012678597122430801,0.40027152840048075,0.40261257346719503,15,13,29,0
2026-05-15T00:28:54.431662,clean,naive,{'bins': 15},5,1,2,0.002691231667995453,0.4494193447753787,0.45322252437472343,15,13,29,0
