timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-15T00:26:58.701254,clean,naive,{'bins': 5},1,0,2,0.00047145504504442215,0.0024544475600123405,0.003180520609021187,5,8,9,0
2026-05-15T00:26:58.706493,clean,naive,{'bins': 5},1,1,2,0.00033790431916713715,0.002029179595410824,0.0025838306173682213,5,8,9,0
2026-05-15T00:26:58.710227,clean,naive,{'bins': 5},1,2,2,0.00032002106308937073,0.002053125761449337,0.0025858450680971146,5,8,9,0
2026-05-15T00:26:58.713635,clean,naive,{'bins': 5},1,3,2,0.0003222348168492317,0.001976931467652321,0.0025101928040385246,5,8,9,0
2026-05-15T00:26:58.717007,clean,naive,{'bins': 5},1,4,2,0.0003171060234308243,0.0019877618178725243,0.002540089190006256,5,8,9,0
2026-05-15T00:26:58.731440,clean,naive,{'bins': 5},2,0,2,0.0005846079438924789,0.011700254864990711,0.01269832905381918,5,18,20,0
2026-05-15T00:26:58.744862,clean,naive,{'bins': 5},2,1,2,0.0005795685574412346,0.011502313427627087,0.012412942945957184,5,18,20,0
2026-05-15T00:26:58.758234,clean,naive,{'bins': 5},2,2,2,0.0005704211071133614,0.011341281235218048,0.012239718809723854,5,18,20,0
2026-05-15T00:26:58.771457,clean,naive,{'bins': 5},2,3,2,0.0005669435486197472,0.011315632611513138,0.012210973538458347,5,18,20,0
2026-05-15T00:26:58.784863,clean,naive,{'bins': 5},2,4,2,0.0005550924688577652,0.01154702715575695,0.012444362975656986,5,18,20,0
2026-05-15T00:26:58.806428,clean,naive,{'bins': 5},3,0,2,0.0008233552798628807,0.018425531685352325,0.019704291597008705,5,15,19,0
2026-05-15T00:26:58.827376,clean,naive,{'bins': 5},3,1,2,0.0008101603016257286,0.018461578525602818,0.01971619389951229,5,15,19,0
2026-05-15T00:26:58.847981,clean,naive,{'bins': 5},3,2,2,0.0008009932935237885,0.0181501442566514,0.019394460134208202,5,15,19,0
2026-05-15T00:26:58.868757,clean,naive,{'bins': 5},3,3,2,0.0007998226210474968,0.01833019033074379,0.01957247406244278,5,15,19,0
2026-05-15T00:26:58.891097,clean,naive,{'bins': 5},3,4,2,0.0007940307259559631,0.018096573650836945,0.019335128366947174,5,15,19,0
