timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-15T01:05:14.030503,clean,naive,{'bins': 5},1,0,4,0.00041742436587810516,0.002065206877887249,0.00276911910623312,5,11,11,0
2026-05-15T01:05:14.037905,clean,naive,{'bins': 5},1,1,4,0.00030063558369874954,0.001855975016951561,0.002358819358050823,5,11,11,0
2026-05-15T01:05:14.041660,clean,naive,{'bins': 5},1,2,4,0.00029021501541137695,0.001856757327914238,0.0023481594398617744,5,11,11,0
2026-05-15T01:05:14.044929,clean,naive,{'bins': 5},1,3,4,0.0002906154841184616,0.0018274914473295212,0.0023323986679315567,5,11,11,0
2026-05-15T01:05:14.048231,clean,naive,{'bins': 5},1,4,4,0.0002924688160419464,0.001860121265053749,0.002354910597205162,5,11,11,0
2026-05-15T01:05:14.060381,clean,naive,{'bins': 5},2,0,4,0.0004950091242790222,0.009723033756017685,0.010513276793062687,5,25,26,0
2026-05-15T01:05:14.071717,clean,naive,{'bins': 5},2,1,4,0.000522891990840435,0.009489255025982857,0.010319914668798447,5,25,26,0
2026-05-15T01:05:14.083062,clean,naive,{'bins': 5},2,2,4,0.0005011409521102905,0.009291415102779865,0.010097718797624111,5,25,26,0
2026-05-15T01:05:14.094669,clean,naive,{'bins': 5},2,3,4,0.000498967245221138,0.009575937874615192,0.010381510481238365,5,25,26,0
2026-05-15T01:05:14.105921,clean,naive,{'bins': 5},2,4,4,0.0004979250952601433,0.00930597074329853,0.010110290721058846,5,25,26,0
2026-05-15T01:05:14.121828,clean,naive,{'bins': 5},3,0,4,0.0007241703569889069,0.012633739039301872,0.013902702368795872,5,29,31,0
2026-05-15T01:05:14.137039,clean,naive,{'bins': 5},3,1,4,0.0007296204566955566,0.01264385785907507,0.013781414367258549,5,29,31,0
2026-05-15T01:05:14.152451,clean,naive,{'bins': 5},3,2,4,0.0007336782291531563,0.012669154442846775,0.013815417885780334,5,29,31,0
2026-05-15T01:05:14.167600,clean,naive,{'bins': 5},3,3,4,0.0007157726213335991,0.012556314468383789,0.013684171251952648,5,29,31,0
2026-05-15T01:05:14.183009,clean,naive,{'bins': 5},3,4,4,0.0007134005427360535,0.012760166078805923,0.013887814246118069,5,29,31,0
2026-05-15T01:05:14.216129,clean,naive,{'bins': 5},4,0,4,0.0009260084480047226,0.02914258372038603,0.0305864242836833,5,31,36,0
2026-05-15T01:05:14.248508,clean,naive,{'bins': 5},4,1,4,0.0009591495618224144,0.029087559320032597,0.03056883066892624,5,31,36,0
2026-05-15T01:05:14.280948,clean,naive,{'bins': 5},4,2,4,0.0009269202128052711,0.02917295042425394,0.030638000927865505,5,31,36,0
2026-05-15T01:05:14.313452,clean,naive,{'bins': 5},4,3,4,0.000960642471909523,0.02929233480244875,0.030774767510592937,5,31,36,0
2026-05-15T01:05:14.346013,clean,naive,{'bins': 5},4,4,4,0.000971013680100441,0.02933846041560173,0.030827196314930916,5,31,36,0
2026-05-15T01:05:14.396457,clean,naive,{'bins': 5},5,0,4,0.0011348016560077667,0.046285287477076054,0.04804830811917782,5,28,34,0
2026-05-15T01:05:14.445541,clean,naive,{'bins': 5},5,1,4,0.0011678030714392662,0.045539187267422676,0.04735281318426132,5,28,34,0
2026-05-15T01:05:14.495085,clean,naive,{'bins': 5},5,2,4,0.001183362677693367,0.04576705489307642,0.04756559245288372,5,28,34,0
2026-05-15T01:05:14.544087,clean,naive,{'bins': 5},5,3,4,0.001155870035290718,0.04515351355075836,0.04693688079714775,5,28,34,0
2026-05-15T01:05:14.593527,clean,naive,{'bins': 5},5,4,4,0.0011613797396421432,0.045637693256139755,0.0474473899230361,5,28,34,0
2026-05-15T01:05:14.638981,clean,naive,{'bins': 5},6,0,4,0.0013630790635943413,0.04069628566503525,0.04278120957314968,5,3,6,0
2026-05-15T01:05:14.683600,clean,naive,{'bins': 5},6,1,4,0.0013845590874552727,0.04034986440092325,0.042465596459805965,5,3,6,0
2026-05-15T01:05:14.728192,clean,naive,{'bins': 5},6,2,4,0.0013647116720676422,0.04042761120945215,0.04255178850144148,5,3,6,0
2026-05-15T01:05:14.772219,clean,naive,{'bins': 5},6,3,4,0.0013770954683423042,0.039903927594423294,0.04204112011939287,5,3,6,0
2026-05-15T01:05:14.817127,clean,naive,{'bins': 5},6,4,4,0.0013638399541378021,0.040743173100054264,0.042854917235672474,5,3,6,0
2026-05-15T01:05:14.876741,clean,naive,{'bins': 5},7,0,4,0.001578373834490776,0.05438066739588976,0.05681270454078913,5,11,14,0
2026-05-15T01:05:14.936398,clean,naive,{'bins': 5},7,1,4,0.0015952447429299355,0.05475007928907871,0.05717899929732084,5,11,14,0
2026-05-15T01:05:14.996028,clean,naive,{'bins': 5},7,2,4,0.0015981094911694527,0.05451994854956865,0.056950801983475685,5,11,14,0
2026-05-15T01:05:15.054815,clean,naive,{'bins': 5},7,3,4,0.0015438692644238472,0.054058280773460865,0.056471521966159344,5,11,14,0
2026-05-15T01:05:15.113887,clean,naive,{'bins': 5},7,4,4,0.0015527252107858658,0.054697319865226746,0.05708483327180147,5,11,14,0
2026-05-15T01:05:15.177120,clean,naive,{'bins': 5},8,0,4,0.0017871949821710587,0.05684499256312847,0.059813546016812325,5,10,13,0
2026-05-15T01:05:15.239899,clean,naive,{'bins': 5},8,1,4,0.001839764416217804,0.0575316920876503,0.06032737996429205,5,10,13,0
2026-05-15T01:05:15.302567,clean,naive,{'bins': 5},8,2,4,0.0017755841836333275,0.05750055331736803,0.06025323271751404,5,10,13,0
2026-05-15T01:05:15.365326,clean,naive,{'bins': 5},8,3,4,0.0017752014100551605,0.0576579999178648,0.06039812322705984,5,10,13,0
2026-05-15T01:05:15.428166,clean,naive,{'bins': 5},8,4,4,0.0017910320311784744,0.05757470428943634,0.06032556761056185,5,10,13,0
2026-05-15T01:05:15.512921,clean,naive,{'bins': 5},9,0,4,0.0021972451359033585,0.0776125630363822,0.08094336651265621,5,5,8,0
2026-05-15T01:05:15.595912,clean,naive,{'bins': 5},9,1,4,0.002199780195951462,0.0770483622327447,0.08032779954373837,5,5,8,0
2026-05-15T01:05:15.678814,clean,naive,{'bins': 5},9,2,4,0.0021230848506093025,0.07730999495834112,0.08048156835138798,5,5,8,0
2026-05-15T01:05:15.761832,clean,naive,{'bins': 5},9,3,4,0.002141319215297699,0.07741487212479115,0.08063916489481926,5,5,8,0
2026-05-15T01:05:15.844866,clean,naive,{'bins': 5},9,4,4,0.0020307227969169617,0.07752592023462057,0.08063184097409248,5,5,8,0
2026-05-15T01:05:15.945899,clean,naive,{'bins': 5},10,0,4,0.0023604221642017365,0.09411834180355072,0.09775370731949806,5,7,11,0
2026-05-15T01:05:16.047846,clean,naive,{'bins': 5},10,1,4,0.002389056608080864,0.0954568050801754,0.09916623029857874,5,7,11,0
2026-05-15T01:05:16.148515,clean,naive,{'bins': 5},10,2,4,0.0024368343874812126,0.0941562931984663,0.09803881216794252,5,7,11,0
2026-05-15T01:05:16.249856,clean,naive,{'bins': 5},10,3,4,0.0023465650156140327,0.09504290670156479,0.09868033602833748,5,7,11,0
2026-05-15T01:05:16.351498,clean,naive,{'bins': 5},10,4,4,0.0023561036214232445,0.09509031660854816,0.09875869378447533,5,7,11,0
2026-05-15T01:05:16.465343,clean,naive,{'bins': 5},11,0,4,0.002633754163980484,0.10612504370510578,0.11040631122887135,5,12,18,0
2026-05-15T01:05:16.578556,clean,naive,{'bins': 5},11,1,4,0.002586045302450657,0.10626332275569439,0.11029176600277424,5,12,18,0
2026-05-15T01:05:16.691327,clean,naive,{'bins': 5},11,2,4,0.0026397649198770523,0.10583305638283491,0.10992954671382904,5,12,18,0
2026-05-15T01:05:16.805275,clean,naive,{'bins': 5},11,3,4,0.0026522986590862274,0.10684391297399998,0.11112735513597727,5,12,18,0
2026-05-15T01:05:16.917832,clean,naive,{'bins': 5},11,4,4,0.002592627890408039,0.10578407347202301,0.10980513319373131,5,12,18,0
2026-05-15T01:05:17.062941,clean,naive,{'bins': 5},12,0,4,0.002862163819372654,0.13678692001849413,0.14126847311854362,5,13,18,0
2026-05-15T01:05:17.207505,clean,naive,{'bins': 5},12,1,4,0.002971278503537178,0.1369854025542736,0.14166948571801186,5,13,18,0
2026-05-15T01:05:17.353427,clean,naive,{'bins': 5},12,2,4,0.0028974898159503937,0.13848058879375458,0.14295322634279728,5,13,18,0
2026-05-15T01:05:17.497972,clean,naive,{'bins': 5},12,3,4,0.00284429918974638,0.1366985533386469,0.1411939626559615,5,13,18,0
2026-05-15T01:05:17.641983,clean,naive,{'bins': 5},12,4,4,0.002819622866809368,0.13663439266383648,0.1410932932049036,5,13,18,0
2026-05-15T01:05:17.819974,clean,naive,{'bins': 5},13,0,4,0.0030413102358579636,0.16942841093987226,0.17416920233517885,5,14,21,0
2026-05-15T01:05:17.995412,clean,naive,{'bins': 5},13,1,4,0.003034306690096855,0.16736107040196657,0.17207576241344213,5,14,21,0
2026-05-15T01:05:18.172179,clean,naive,{'bins': 5},13,2,4,0.0031092679128050804,0.1684681698679924,0.17328072432428598,5,14,21,0
2026-05-15T01:05:18.349953,clean,naive,{'bins': 5},13,3,4,0.00315885990858078,0.1691195433959365,0.17405569925904274,5,14,21,0
2026-05-15T01:05:18.526254,clean,naive,{'bins': 5},13,4,4,0.0030790911987423897,0.16813203785568476,0.1729196161031723,5,14,21,0
2026-05-15T01:05:18.707009,clean,naive,{'bins': 5},14,0,4,0.0033545074984431267,0.17135544028133154,0.17655024304986,5,5,8,0
2026-05-15T01:05:18.887572,clean,naive,{'bins': 5},14,1,4,0.0033269161358475685,0.17212269082665443,0.1772528924047947,5,5,8,0
2026-05-15T01:05:19.069771,clean,naive,{'bins': 5},14,2,4,0.0033316854387521744,0.17368956189602613,0.17887236271053553,5,5,8,0
2026-05-15T01:05:19.252046,clean,naive,{'bins': 5},14,3,4,0.003204585984349251,0.17345337755978107,0.17840112652629614,5,5,8,0
2026-05-15T01:05:19.437360,clean,naive,{'bins': 5},14,4,4,0.0034542055800557137,0.17628908157348633,0.18153618276119232,5,5,8,0
2026-05-15T01:05:19.616636,clean,naive,{'bins': 5},15,0,4,0.004364865832030773,0.16809422615915537,0.17447498627007008,5,5,8,0
2026-05-15T01:05:19.794257,clean,naive,{'bins': 5},15,1,4,0.003609917126595974,0.16788585670292377,0.17341010738164186,5,5,8,0
2026-05-15T01:05:19.971933,clean,naive,{'bins': 5},15,2,4,0.0035368716344237328,0.16826649103313684,0.17385161761194468,5,5,8,0
2026-05-15T01:05:20.149404,clean,naive,{'bins': 5},15,3,4,0.003487217240035534,0.16810475755482912,0.1735304333269596,5,5,8,0
2026-05-15T01:05:20.326373,clean,naive,{'bins': 5},15,4,4,0.003562428057193756,0.1675455067306757,0.17303808871656656,5,5,8,0
2026-05-15T01:05:20.530494,clean,naive,{'bins': 5},16,0,4,0.003883921541273594,0.19331128150224686,0.19916991982609034,5,5,8,0
2026-05-15T01:05:20.733996,clean,naive,{'bins': 5},16,1,4,0.003818920813500881,0.19360559340566397,0.19959216378629208,5,5,8,0
2026-05-15T01:05:20.936400,clean,naive,{'bins': 5},16,2,4,0.0037363236770033836,0.19266681000590324,0.19842881802469492,5,5,8,0
2026-05-15T01:05:21.141034,clean,naive,{'bins': 5},16,3,4,0.003722909837961197,0.19499858748167753,0.20079390797764063,5,5,8,0
2026-05-15T01:05:21.344362,clean,naive,{'bins': 5},16,4,4,0.0037445807829499245,0.19352726638317108,0.19929838180541992,5,5,8,0
2026-05-15T01:05:21.550163,clean,naive,{'bins': 5},17,0,4,0.004153307527303696,0.19458203576505184,0.20087028108537197,5,5,8,0
2026-05-15T01:05:21.753144,clean,naive,{'bins': 5},17,1,4,0.004074410535395145,0.1926442589610815,0.19884907826781273,5,5,8,0
2026-05-15T01:05:21.954747,clean,naive,{'bins': 5},17,2,4,0.004161682911217213,0.19095191080123186,0.19725768826901913,5,5,8,0
2026-05-15T01:05:22.159087,clean,naive,{'bins': 5},17,3,4,0.004051407799124718,0.19359673745930195,0.19992940686643124,5,5,8,0
2026-05-15T01:05:22.361134,clean,naive,{'bins': 5},17,4,4,0.004039564169943333,0.19104448426514864,0.19740192964673042,5,5,8,0
2026-05-15T01:05:22.680686,clean,naive,{'bins': 5},18,0,4,0.004260367713868618,0.3078348422423005,0.314524301327765,5,5,8,0
2026-05-15T01:05:22.998645,clean,naive,{'bins': 5},18,1,4,0.0043079182505607605,0.3064156072214246,0.31322920974344015,5,5,8,0
2026-05-15T01:05:23.318079,clean,naive,{'bins': 5},18,2,4,0.004291778430342674,0.3082988727837801,0.3149980800226331,5,5,8,0
2026-05-15T01:05:23.638425,clean,naive,{'bins': 5},18,3,4,0.0041837142780423164,0.3092370741069317,0.3158837230876088,5,5,8,0
2026-05-15T01:05:23.958065,clean,naive,{'bins': 5},18,4,4,0.004207107238471508,0.30862693954259157,0.3151979148387909,5,5,8,0
2026-05-15T01:05:24.286813,clean,naive,{'bins': 5},19,0,4,0.00448062177747488,0.31583070289343596,0.3228317676112056,5,5,8,0
