Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w48,23.44978570426487,21.797116430558876,0.3966632289509738,0.2758400980863537,1.7572360372125102,1.6526692737059934,1.0836297540914177,50.04384118967453,0.919596608650754,605.6753660235445,23.641287144702844,21.797116430558876,0.4107520561793073,0.2758400980863537,1.9472385553407916,1.844170714143966,0.8585435482054565,46.76598837209303,0.8999748845342836,531.9439408179157,0.1900025181282814,0.19150144043797468,0.0,0.014088827228333545,0.0,0.19150144043797268,-0.22508620588596118,-3.277852817581504,-0.01962172411647034,-73.73142520562874
