dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-50t-sax-s15-w24,10000,1440,23.449785704264873,2.233047738864049,24.008954455555553,2.034424669766306,0.5591687512906809,0.6063643354657682,91.37205387205387,0.9935791500499541,0.9959228555644412,0.002343705514487038,8.914045972222223,0.12647671994440587
test-50t-sax-s15-w24,10000,1440,23.64128714470284,2.0624614152772125,24.008954455555553,2.034424669766306,0.3676673108527133,0.47941788155684717,94.99354005167959,0.9913645978038436,0.9959228555644412,0.004558257760597595,2.00883486111111,0.06530152883947186
