dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-50t-sax-s10-w48,10000,1440,23.449785704264873,2.233047738864049,22.530086043055555,1.5987521368502644,0.919699661209318,1.23220066830808,83.39120370370371,0.9935791500499541,0.9940247661304402,0.0004456160804860998,7.6555904861111115,0.12110326615705357
test-50t-sax-s10-w48,10000,1440,23.64128714470284,2.0624614152772125,22.530086043055555,1.5987521368502644,1.1112011016472856,1.263199806653746,82.5016149870801,0.9913645978038436,0.9940247661304402,0.002660168326596657,2.5546784027777782,0.06236031966643501
