dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-30t-sax-s15-w48,10000,1440,23.449785704264873,2.233047738864049,24.12875745972222,2.188826104145344,0.6789717554573471,0.713289422629068,76.95531705948373,0.9935791500499541,0.995225005082758,0.0016458550328039001,12.201624930555557,0.15459193884642117
test-30t-sax-s15-w48,10000,1440,23.64128714470284,2.0624614152772125,24.12875745972222,2.188826104145344,0.48747031501937954,0.6515038660529713,83.24854651162791,0.9913645978038436,0.995225005082758,0.0038604072789144572,4.460934097222224,0.09716629603891593
