dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-20t-sax-s10-w24,10000,1440,23.449785704264873,2.233047738864049,21.463950795833338,0.9655859944518008,1.985834908431535,2.0464605187008966,40.793350168350166,0.9935791500499541,0.9943855063355759,0.0008063562856217565,12.002472013888887,0.12717484364141768
test-20t-sax-s10-w24,10000,1440,23.64128714470284,2.0624614152772125,21.463950795833338,0.9655859944518008,2.1773363488695026,2.2078963052648573,32.57832687338501,0.9913645978038436,0.9943855063355759,0.0030209085317323137,11.446655347222222,0.06676879777623348
