dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-10t-sax-s10-w24,10000,1440,23.449785704264873,2.233047738864049,21.468655218055556,1.0470987657140296,1.9811304862093166,2.029557556916385,40.793350168350166,0.9935791500499541,0.9947278023732952,0.0011486523233410484,8.38051083333333,0.12690548992355807
test-10t-sax-s10-w24,10000,1440,23.64128714470284,2.0624614152772125,21.468655218055556,1.0470987657140296,2.172631926647284,2.1964643323320403,32.57832687338501,0.9913645978038436,0.9947278023732952,0.0033632045694516055,8.984644583333335,0.06691236970118136
