dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-10t-sax-s10-w48,10000,1440,23.449785704264873,2.233047738864049,21.35487783541667,1.0784986090320645,2.0949078688482032,2.1310721846450607,40.793350168350166,0.9935791500499541,0.9928241763275498,0.0007549737224042952,20.23286694444445,0.1518754690757471
test-10t-sax-s10-w48,10000,1440,23.64128714470284,2.0624614152772125,21.35487783541667,1.0784986090320645,2.286409309286171,2.303924216715116,32.57832687338501,0.9913645978038436,0.9928241763275498,0.001459578523706262,25.648147222222235,0.09225232800555938
