Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w24,23.44978570426487,24.372831902777055,0.3966632289509738,1.0775730644544528,1.3190605952379104,1.16058024312544,0.4235432543492486,70.84385521885523,0.8379245945030466,475.7693615074912,23.641287144702844,24.372831902777055,0.4107520561793073,1.0775730644544528,1.165573382495179,0.9707273129842328,0.3524170944501498,77.39421834625323,0.8363611346633799,437.2638528579939,-0.15348721274273136,0.19150144043797468,0.0,0.014088827228333545,0.0,-0.1898529301412072,-0.07112615989909882,6.5503631273980005,-0.0015634598396666588,-38.5055086494973
