dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-20t-naiv-s15,10000,1440,23.449785704264873,2.233047738864049,25.15483343472222,2.3180310444270136,1.7050477304573484,0.377840342312009,0.0,85.89015151515152,0.9935791500499541,0.9886427919922957,0.004936358057658463,22.09818895833334,0.17385149409312026
test-20t-naiv-s15,10000,1440,23.64128714470284,2.0624614152772125,25.15483343472222,2.3180310444270136,1.5135462900193808,0.3684175452196383,0.0,89.77713178294574,0.9913645978038436,0.9886427919922957,0.002721805811547906,13.607667291666669,0.11130924252953436
