dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-40t-naiv-s5,10000,1440,23.449785704264873,2.233047738864049,23.919516368750003,2.8688257284692766,0.46973066448513023,0.3029750645342312,0.0,85.89015151515152,0.9935791500499541,0.9957304787925902,0.002151328742636127,21.03269166666667,0.14838686587908273
test-40t-naiv-s5,10000,1440,23.64128714470284,2.0624614152772125,23.919516368750003,2.8688257284692766,0.27822922404716266,0.29355226744186047,0.0,89.77713178294574,0.9913645978038436,0.9957304787925902,0.004365880988746684,5.959080000000001,0.08909242529534397
