dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-30t-naiv-s5,10000,1440,23.449785704264873,2.233047738864049,24.1385002,3.06738847348096,0.6887144957351268,0.35728568953423123,0.0,85.89015151515152,0.9935791500499541,0.9958948207176345,0.0023156706676803473,13.94372541666666,0.1158540653231411
test-30t-naiv-s5,10000,1440,23.64128714470284,2.0624614152772125,24.1385002,3.06738847348096,0.4972130552971592,0.3478628924418605,0.0,89.77713178294574,0.9913645978038436,0.9958948207176345,0.0045302229137909045,14.00113791666666,0.056287213342599014
