dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-1t-naiv-s10,10000,1440,23.449785704264873,2.233047738864049,21.93079483125,0.8381463745759244,1.5189908730148716,0.5523328963243546,0.0,33.319304152637486,0.9935791500499541,0.9922630634754543,0.0013160865744997752,9.321680902777777,0.1266708825573315
test-1t-naiv-s10,10000,1440,23.64128714470284,2.0624614152772125,21.93079483125,0.8381463745759244,1.7104923134528391,0.6240317974806201,0.0,40.786498708010335,0.9913645978038436,0.9922630634754543,0.000898465671610782,7.467443263888889,0.06685510771369003
