dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-20t-naiv-s5,10000,1440,23.449785704264873,2.233047738864049,24.345584406944443,3.2403368365303726,0.8957987026795706,0.3548388839786757,0.0,85.89015151515152,0.9935791500499541,0.9958176891541403,0.0022385391041861435,14.183752986111111,0.14336706045865188
test-20t-naiv-s5,10000,1440,23.64128714470284,2.0624614152772125,24.345584406944443,3.2403368365303726,0.704297262241603,0.345416086886305,0.0,89.77713178294574,0.9913645978038436,0.9958176891541403,0.004453091350296701,9.02638756944444,0.08391584433634466
