dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-50t-naiv-s10,10000,1440,23.449785704264873,2.233047738864049,24.142657432638888,2.3606683636325534,0.6928717283740156,0.23453835367564535,0.0,96.67508417508418,0.9935791500499541,0.9942311643721777,0.0006520143222236152,9.803243263888891,0.14830152883947192
test-50t-naiv-s10,10000,1440,23.64128714470284,2.0624614152772125,24.142657432638888,2.3606683636325534,0.501370287936048,0.18643062822997414,0.0,96.49547803617571,0.9913645978038436,0.9942311643721777,0.0028665665683341723,5.520655069444448,0.09230215427380127
