dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-1t-naiv-s15,10000,1440,23.449785704264873,2.233047738864049,21.597621602083336,0.7331484847532846,1.8521641021815363,0.5351989267676768,0.0,39.51143378226711,0.9935791500499541,0.9825374668346547,0.011041683215299414,9.414573749999997,0.1258261987491314
test-1t-naiv-s15,10000,1440,23.64128714470284,2.0624614152772125,21.597621602083336,0.7331484847532846,2.043665542619504,0.6191171414728682,0.0,38.327680878552975,0.9913645978038436,0.9825374668346547,0.008827130969188857,9.110229166666663,0.06704781097984709
