dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-50t-naiv-s15,10000,1440,23.449785704264873,2.233047738864049,24.25198376736111,2.3038914413175995,0.8021980630962382,0.21823505541526378,0.0,97.64660493827161,0.9935791500499541,0.991102333040586,0.002476817009368082,11.09852513888889,0.1694733842946491
test-50t-naiv-s15,10000,1440,23.64128714470284,2.0624614152772125,24.25198376736111,2.3038914413175995,0.6106966226582706,0.1924113582041344,0.0,97.6501937984496,0.9913645978038436,0.991102333040586,0.0002622647632575248,10.04738638888889,0.10411111883252257
