dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-20t-naiv-s10,10000,1440,23.449785704264873,2.233047738864049,24.992462848611115,2.6991131759858322,1.5426771443462428,0.3480452567340067,0.0,71.88026094276094,0.9935791500499541,0.9943478270107325,0.000768676960778425,28.47213291666667,0.15513627519110496
test-20t-naiv-s10,10000,1440,23.64128714470284,2.0624614152772125,24.992462848611115,2.6991131759858322,1.3511757039082752,0.3507986321059431,0.0,79.58656330749353,0.9913645978038436,0.9943478270107325,0.002983229206888982,9.489133888888892,0.09576511466296038
