dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,ks_stat,ks_pvalue,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-40t-naiv-s15,10000,1440,23.449785704264873,2.233047738864049,24.455823165277778,2.3791363854528655,1.0060374610129053,0.24873348414702579,0.0,97.64660493827161,0.9935791500499541,0.9912063373051231,0.002372812744831032,17.98655812499999,0.12046851980542046
test-40t-naiv-s15,10000,1440,23.64128714470284,2.0624614152772125,24.455823165277778,2.3791363854528655,0.8145360205749377,0.25898989987080107,0.0,97.6501937984496,0.9913645978038436,0.9912063373051231,0.00015826049872047498,19.885396458333325,0.05954447533009033
