dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-50t-naiv-s15,10000,288,23.44978570426487,0.3966632289509738,24.248857565972767,0.5573270956816258,0.9242905393177642,95.0459455667789,0.099534745769561,0.9563391776286994,462.84486925150435,0.9959000458197323
test-50t-naiv-s15,10000,288,23.641287144702844,0.4107520561793073,24.248857565972767,0.5573270956816258,0.7352491157148076,95.64357235142118,0.13058880696194475,0.9189228687773123,405.85874040233364,0.81077423385237
