dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-1t-naiv-s5,10000,288,23.44978570426487,0.3966632289509738,21.978963968749426,0.6739643540478633,1.4708217355154427,36.36188271604938,1.3489973663348376,1.1250048242371231,460.00738002857514,1.5549320209527695
test-1t-naiv-s5,10000,288,23.641287144702844,0.4107520561793073,21.978963968749426,0.6739643540478633,1.6623231759534154,34.87564599483204,1.0717566915413925,1.0315069956474545,507.0574990441527,1.7134680648996947
