dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-10t-naiv-s10,10000,288,23.44978570426487,0.3966632289509738,25.306004159723823,1.0656816806795704,1.9780845566789216,78.80190796857464,0.42045415652558493,0.8971374959429078,343.609219675928,2.0999428898656003
test-10t-naiv-s10,10000,288,23.641287144702844,0.4107520561793073,25.306004159723823,1.0656816806795704,1.7890431330759649,84.3265503875969,0.563519243775781,0.8846258909739065,343.88777419674784,1.9014254540695248
