dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-50t-naiv-s10,10000,288,23.44978570426487,0.3966632289509738,24.138293194445687,0.7629522065452918,0.9299089740461994,90.1830808080808,0.1605571396983195,0.9491815106413936,383.53783380654255,0.995608739608838
test-50t-naiv-s10,10000,288,23.641287144702844,0.4107520561793073,24.138293194445687,0.7629522065452918,0.7400093793606237,91.49709302325581,0.19207639054539868,0.9298449848557517,332.9855599736801,0.8209606857382206
