dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-20t-naiv-s15,10000,288,23.44978570426487,0.3966632289509738,25.152475656250484,0.48380545813785164,1.7326980574851918,84.34694163860831,0.10942871792460206,0.6349853076495388,543.8311172733813,1.8104067781941477
test-20t-naiv-s15,10000,288,23.641287144702844,0.4107520561793073,25.152475656250484,0.48380545813785164,1.54396114365374,88.37613049095607,0.136682935933839,0.6968636036222619,486.63022978810375,1.6187582868532333
