dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-20t-naiv-s5,10000,288,23.44978570426487,0.3966632289509738,24.33965327777653,1.1700475237560648,1.325341441287467,84.39078282828282,1.004243820818179,1.0287695907325305,835.1779351708159,1.412251797231048
test-20t-naiv-s5,10000,288,23.641287144702844,0.4107520561793073,24.33965327777653,1.1700475237560648,1.1349183880809817,88.18636950904393,1.2789412174987538,1.0228420701935705,924.1155494507074,1.2307248368336714
