dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-30t-naiv-s5,10000,288,23.44978570426487,0.3966632289509738,24.13238219097074,1.2181155144822007,1.1918307698157014,84.31537598204265,0.7326734804476582,1.0105402414736993,1041.964654673361,1.296126206014902
test-30t-naiv-s5,10000,288,23.641287144702844,0.4107520561793073,24.13238219097074,1.2181155144822007,1.0025305299575085,88.10158268733849,0.9396558932671906,0.9803922341115184,1115.449395097641,1.1310332038986606
