run_id,NR_POS,NR_NEG,TP,FP,TN,FN,precision,recall,f1,PAR,NAR,FP_indices
1day-A-1trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-2trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-3trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-4trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-5trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-6trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-7trace-s5-w24-k4,86,88,0,0,88,86,0.0000,0.0000,0.0000,0.0000,0.0000,[]
1day-A-8trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-9trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-10trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-11trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-12trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-13trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-14trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-15trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-16trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-17trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
1day-A-18trace-s5-w24-k4,86,88,4,4,84,82,0.5000,0.0465,0.0851,4.6512,4.5455,[41, 58, 66, 87]
