dataset,real_mean,real_std,sim_mean,ci_low,ci_high,ks_stat,ks_pvalue,coverage
train-10t-sax-s10-w24,23.449785704264873,2.2330281588843137,21.25941883333333,19.382499999999997,22.109999999999996,0.588331228956229,0.0,0.0
test-10t-sax-s10-w24,23.64128714470284,2.062419779250212,21.25941883333333,19.382499999999997,22.109999999999996,0.6705426356589148,0.0,83.33333333333334
