dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-40t-persist-s5,10000,1440,23.449785704264873,2.233047738864049,24.12160375,2.6748383362073076,0.6718180457351259,1.613035797306397,59.62577160493827,0.9935791500499541,0.9947438534581321,0.0011647034081779806,9.162439027777777,0.14053787352328012
test-40t-persist-s5,10000,1440,23.64128714470284,2.0624614152772125,24.12160375,2.6748383362073076,0.48031660529715836,1.5840274829134366,68.38259043927648,0.9913645978038436,0.9947438534581321,0.0033792556542885377,5.913637083333332,0.08213849895760943
