dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-50t-persist-s15,10000,1440,23.449785704264873,2.233047738864049,24.31858769791667,2.200549625026151,0.8688019936517968,0.8860126361882716,90.5688832772166,0.9935791500499541,0.9929768852432932,0.0006022648066609237,6.605658819444446,0.13258255733148025
test-50t-persist-s15,10000,1440,23.64128714470284,2.0624614152772125,24.31858769791667,2.200549625026151,0.6773005532138292,0.8047462950742896,94.76340439276485,0.9913645978038436,0.9929768852432932,0.0016122874394496334,6.54889701388889,0.07323585823488535
