dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-30t-persist-s5,10000,1440,23.449785704264873,2.233047738864049,24.2427,2.732963451765638,0.7929142957351267,1.6284462104377104,59.62577160493827,0.9935791500499541,0.9947924091852179,0.0012132591352638222,11.124522361111113,0.13970396108408625
test-30t-persist-s5,10000,1440,23.64128714470284,2.0624614152772125,24.2427,2.732963451765638,0.6014128552971592,1.6077133708010336,68.38259043927648,0.9913645978038436,0.9947924091852179,0.0034278113813743794,6.16780375,0.08205510771369005
