dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-30t-persist-s15,10000,1440,23.449785704264873,2.233047738864049,25.17089710277778,2.1966324941412765,1.7211113985129067,1.7213509467732888,91.543911335578,0.9935791500499541,0.990528587504556,0.00305056254539815,11.070491805555555,0.12480861709520505
test-30t-persist-s15,10000,1440,23.64128714470284,2.0624614152772125,25.17089710277778,2.1966324941412765,1.5296099580749392,1.5308590854005169,95.06217700258398,0.9913645978038436,0.990528587504556,0.0008360102992875929,12.933509583333338,0.06526706045865183
