dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-20t-persist-s10,10000,1440,23.449785704264873,2.233047738864049,24.84587413125,2.1516561353006174,1.396088426985127,1.3996847993055557,96.97320426487093,0.9935791500499541,0.9926870654441955,0.0008920846057586251,12.262791111111106,0.12867199444058372
test-20t-persist-s10,10000,1440,23.64128714470284,2.0624614152772125,24.84587413125,2.1516561353006174,1.2045869865471595,1.204993155797804,96.58430232558139,0.9913645978038436,0.9926870654441955,0.001322467640351932,13.888823888888881,0.0696480194579569
