dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-50t-persist-s10,10000,1440,23.449785704264873,2.233047738864049,24.08068585763889,2.1376882054186868,0.630900153374018,0.721674536230359,96.97320426487093,0.9935791500499541,0.9939377408275133,0.0003585907775591757,14.317029930555558,0.13550847810979855
test-50t-persist-s10,10000,1440,23.64128714470284,2.0624614152772125,24.08068585763889,2.1376882054186868,0.4393987129360504,0.68251159249031,96.58430232558139,0.9913645978038436,0.9939377408275133,0.002573143023669733,10.028518263888895,0.07618651841556635
