dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-40t-persist-s15,10000,1440,23.449785704264873,2.233047738864049,24.477237804166666,2.3409776567755918,1.0274520999017938,1.0350787259118968,91.543911335578,0.9935791500499541,0.9934366227301585,0.0001425273197955823,13.518104513888893,0.12141521890201533
test-40t-persist-s15,10000,1440,23.64128714470284,2.0624614152772125,24.477237804166666,2.3409776567755918,0.8359506594638262,0.9367653122416024,95.06217700258398,0.9913645978038436,0.9934366227301585,0.002072024926314975,2.3802828472222233,0.06091341209173035
