dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,wasserstein_dist,coverage,real_acf,sim_acf,acf_error,trajectory_mse,trend_error
train-10t-persist-s5,10000,1440,23.449785704264873,2.233047738864049,23.8389975,2.511396271596258,0.3892117957351289,1.5977840293490457,59.62577160493827,0.9935791500499541,0.9939826852840306,0.0004035352340764353,29.22935569444445,0.16488811674774148
test-10t-persist-s5,10000,1440,23.64128714470284,2.0624614152772125,23.8389975,2.511396271596258,0.1977103552971613,1.5518380505813951,68.38259043927648,0.9913645978038436,0.9939826852840306,0.0026180874801869924,12.29455375,0.10623856845031267
