Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w48,23.44978570426487,22.31306087500333,0.3966632289509738,0.0554313231264619,1.1987436053199774,1.1367248292615428,0.6900422958560953,74.19858305274973,0.4442751604264098,646.5742076117433,23.641287144702844,22.31306087500333,0.4107520561793073,0.0554313231264619,1.3857140649567976,1.3282262696995153,0.6204561842457554,76.62306201550388,0.4645793532176837,574.3268389043092,0.18697045963682024,0.19150144043797468,0.0,0.014088827228333545,0.0,0.19150144043797246,-0.0695861116103399,2.4244789627541508,0.02030419279127388,-72.24736870743413
