#### Simulations (10000)
# temp #1
0.0,2192.0
2368.5562037397176,2192.0
2368.5562037397176,2432.0
24195.910519408062,2432.0
24195.910519408062,2373.0
48694.11763851531,2373.0
48694.11763851531,2317.0
54094.11763851531,2317.0
54094.11763851531,2373.0
57694.11763851531,2373.0
57694.11763851531,2432.0
68098.46398760565,2432.0
68098.46398760565,2497.0
81476.532819774,2497.0
81476.532819774,2582.0
86400.0,2582.0
# temp #2
0.0,2192.0
28800.0,2192.0
28800.0,2258.0
30600.0,2258.0
30600.0,2317.0
43200.0,2317.0
43200.0,2258.0
45000.0,2258.0
45000.0,2317.0
46800.0,2317.0
46800.0,2258.0
57890.90692559257,2258.0
57890.90692559257,2317.0
67084.14374291897,2317.0
67084.14374291897,2258.0
86400.000002,2258.0
# temp #3
0.0,2192.0
69947.92538238691,2192.0
69947.92538238691,2108.0
86400.0,2108.0
# temp #4
0.0,2192.0
12489.163165725768,2192.0
12489.163165725768,2497.0
47515.478692715995,2497.0
47515.478692715995,2432.0
49315.478692715995,2432.0
49315.478692715995,2373.0
51115.478692715995,2373.0
51115.478692715995,2497.0
54035.83136452363,2497.0
54035.83136452363,2373.0
62367.42979651318,2373.0
62367.42979651318,2432.0
66463.39728506283,2432.0
66463.39728506283,2373.0
73939.10756455736,2373.0
73939.10756455736,2317.0
76122.98119235785,2317.0
76122.98119235785,2258.0
80371.27527203412,2258.0
80371.27527203412,2192.0
86400.0,2192.0
# temp #5
0.0,2192.0
32820.622152742,2192.0
32820.622152742,2108.0
55696.11820327119,2108.0
55696.11820327119,2192.0
80311.06285974385,2192.0
80311.06285974385,2108.0
86400.0,2108.0
# temp #6
0.0,2192.0
24796.918252855543,2192.0
24796.918252855543,2108.0
28474.27045013756,2108.0
28474.27045013756,2192.0
37474.270450137556,2192.0
37474.270450137556,2258.0
44004.2664365843,2258.0
44004.2664365843,2192.0
75781.30374904722,2192.0
75781.30374904722,2108.0
86400.0,2108.0
# temp #7
0.0,2192.0
61599.065952189274,2192.0
61599.065952189274,2497.0
77234.13568725811,2497.0
77234.13568725811,2432.0
86400.0,2432.0
# temp #8
0.0,2192.0
5434.955930477008,2192.0
5434.955930477008,2258.0
20163.700165506452,2258.0
20163.700165506452,2192.0
24828.46035109833,2192.0
24828.46035109833,2258.0
39608.869962533936,2258.0
39608.869962533936,2192.0
41538.7781557627,2192.0
41538.7781557627,2258.0
63848.73509039172,2258.0
63848.73509039172,2192.0
70086.9784155395,2192.0
70086.9784155395,2258.0
81247.13331679815,2258.0
81247.13331679815,2192.0
86400.000002,2192.0
# temp #9
0.0,2192.0
58616.89306106419,2192.0
58616.89306106419,2497.0
73937.73177363911,2497.0
73937.73177363911,2432.0
86400.0,2432.0
# temp #10
0.0,2192.0
28826.000125519935,2192.0
28826.000125519935,2497.0
72627.81626461075,2497.0
72627.81626461075,2432.0
86400.000002,2432.0
# temp #11
0.0,2192.0
15575.881719589235,2192.0
15575.881719589235,2497.0
25514.960475219414,2497.0
25514.960475219414,2432.0
56160.73860819452,2432.0
56160.73860819452,2497.0
62308.00919285976,2497.0
62308.00919285976,2582.0
75746.47129029037,2582.0
75746.47129029037,2848.0
77659.58083402367,2848.0
77659.58083402367,2432.0
83075.22475440057,2432.0
83075.22475440057,2373.0
86400.000002,2373.0
# temp #12
0.0,2192.0
73528.55070373045,2192.0
73528.55070373045,2108.0
76578.54258511217,2108.0
76578.54258511217,2192.0
86400.000002,2192.0
# temp #13
0.0,2192.0
35122.57027253509,2192.0
35122.57027253509,2497.0
80984.683943633,2497.0
80984.683943633,2432.0
86400.0,2432.0
# temp #14
0.0,2192.0
52417.73156812415,2192.0
52417.73156812415,2108.0
56191.836864128716,2108.0
56191.836864128716,2192.0
64328.570286557086,2192.0
64328.570286557086,2108.0
78217.9638342932,2108.0
78217.9638342932,2192.0
80017.9638342932,2192.0
80017.9638342932,2258.0
85417.9638342932,2258.0
85417.9638342932,2192.0
86400.0,2192.0
# temp #15
0.0,2192.0
11329.739092150703,2192.0
11329.739092150703,2108.0
17941.31904398091,2108.0
17941.31904398091,2192.0
44568.22328469717,2192.0
44568.22328469717,2108.0
51082.804419798784,2108.0
51082.804419798784,2192.0
53415.12607899495,2192.0
53415.12607899495,2258.0
58130.54642616772,2258.0
58130.54642616772,2317.0
62165.01485598274,2317.0
62165.01485598274,2258.0
73172.46916685255,2258.0
73172.46916685255,2192.0
86400.000002,2192.0
# temp #16
0.0,2192.0
3600.0,2192.0
3600.0,1863.0
37867.62651912869,1863.0
37867.62651912869,2108.0
62650.64610089177,2108.0
62650.64610089177,1863.0
67382.58996452206,1863.0
67382.58996452206,2108.0
86400.0,2108.0
# temp #17
0.0,2192.0
8055.266180494801,2192.0
8055.266180494801,2432.0
33291.98201182298,2432.0
33291.98201182298,2373.0
35091.98201182298,2373.0
35091.98201182298,2432.0
36891.98201182298,2432.0
36891.98201182298,2373.0
42291.98201182298,2373.0
42291.98201182298,2432.0
56691.98201182298,2432.0
56691.98201182298,2497.0
58491.98201182298,2497.0
58491.98201182298,2258.0
65691.98201182298,2258.0
65691.98201182298,2432.0
71091.98201182298,2432.0
71091.98201182298,2497.0
86400.000002,2497.0
# temp #18
0.0,2192.0
29083.64617908374,2192.0
29083.64617908374,2108.0
31278.838344197724,2108.0
31278.838344197724,2192.0
49231.990273855634,2192.0
49231.990273855634,2108.0
56152.2611882072,2108.0
56152.2611882072,2192.0
67749.69175695443,2192.0
67749.69175695443,2108.0
69559.9418660626,2108.0
69559.9418660626,2192.0
78541.15173798056,2192.0
78541.15173798056,2108.0
86400.000002,2108.0
# temp #19
0.0,2192.0
6469.882956705988,2192.0
6469.882956705988,2108.0
29785.996048338715,2108.0
29785.996048338715,1863.0
48359.96676832438,1863.0
48359.96676832438,2108.0
70330.08924359457,2108.0
