Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w48,23.44978570426487,24.173525260415634,0.3966632289509738,0.820495207454384,1.052734232736834,0.956294308536136,0.2698329640925637,78.38629349046016,0.8868170320016675,511.6877178825192,23.641287144702844,24.173525260415634,0.4107520561793073,0.820495207454384,0.8897815159131606,0.7665285469147525,0.2245419085106159,81.93636950904393,0.8776325565667067,449.5588896387685,-0.16295271682367352,0.19150144043797468,0.0,0.014088827228333545,0.0,-0.18976576162138348,-0.04529105558194779,3.5500760185837663,-0.009184475434960815,-62.12882824375072
