Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w24,23.44978570426487,24.006148003471345,0.3966632289509738,0.8197037964416961,0.953315763056372,0.8192543160418767,0.4073185970656896,75.22271324354658,0.7371517435886478,629.5863919703755,23.641287144702844,24.006148003471345,0.4107520561793073,0.8197037964416961,0.8228350154321286,0.6326207445893641,0.3330505603600808,78.98498062015504,0.7595671402673406,578.0952245793641,-0.13048074762424344,0.19150144043797468,0.0,0.014088827228333545,0.0,-0.18663357145251258,-0.07426803670560883,3.762267376608463,0.022415396678692856,-51.49116739101146
