Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w24,23.44978570426487,21.523700812503204,0.3966632289509738,0.5015978191836842,2.087824112441993,1.9260848917616669,1.544285431675669,32.34252244668912,0.9197782523448904,122.11294817209308,23.641287144702844,21.523700812503204,0.4107520561793073,0.5015978191836842,2.2822420249068913,2.117586332199639,1.3092842457327627,25.70251937984496,0.9037240582106224,41.8741876010321,0.19441791246489837,0.19150144043797468,0.0,0.014088827228333545,0.0,0.19150144043797224,-0.2350011859429062,-6.640003066844155,-0.016054194134268007,-80.238760571061
