dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-40t-persist-s10,10000,288,23.44978570426487,0.3966632289509738,24.09665786805504,0.5505597447706002,0.7562384633135679,88.97657126823793,0.24748352170813892,0.9959118632554117,410.95575853696806,0.8223881867256626
test-40t-persist-s10,10000,288,23.641287144702844,0.4107520561793073,24.09665786805504,0.5505597447706002,0.5672844284559458,89.5187338501292,0.21353415965206501,0.959140058540377,335.45587433036644,0.6398954872760901
