dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-40t-persist-s15,10000,288,23.44978570426487,0.3966632289509738,24.473422024304714,0.5709342020206857,1.0731413487998505,86.19528619528619,0.1162391039316281,0.9290007545965776,373.9127451215986,1.1334884658943265
test-40t-persist-s15,10000,288,23.641287144702844,0.4107520561793073,24.473422024304714,0.5709342020206857,0.8847507310232589,90.10416666666666,0.1807603366790256,0.8851261528628787,291.38588203866226,0.9442244651602182
