dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-50t-persist-s10,10000,288,23.44978570426487,0.3966632289509738,24.077154291666105,0.5513348954549064,0.7455206942338636,89.96738215488216,0.22255101725107032,0.9219825514428972,532.552931805455,0.8204354844180898
test-50t-persist-s10,10000,288,23.641287144702844,0.4107520561793073,24.077154291666105,0.5513348954549064,0.5564885608848679,90.33026485788113,0.20904469905825984,0.8972567579132043,459.976627347169,0.649072041197714
