dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-10t-persist-s5,10000,288,23.44978570426487,0.3966632289509738,23.835597916670647,0.6489949810525638,0.5591238566245258,57.27413019079685,0.3956565439404952,1.0299039886723391,275.1890540709913,0.6593906129372663
test-10t-persist-s5,10000,288,23.641287144702844,0.4107520561793073,23.835597916670647,0.6489949810525638,0.36929507429204617,65.7703488372093,0.5725581172845307,0.9992071706584048,181.7204784817976,0.5125724715436057
