timestamp,dataset,method,params,trace_count,repeat,tag_k,status,trace_indices_start,trace_indices_end,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies,error_type,error_msg
2026-05-16T00:16:47.001765,clean,naive,{'bins': 5},1,0,4,ok,0,1,0.0014054197818040848,0.0025449497625231743,0.004506554454565048,5,11,11,0,,
2026-05-16T00:16:47.005434,clean,naive,{'bins': 5},1,1,4,ok,1,2,0.0004021748900413513,0.001463448628783226,0.002082992345094681,5,16,15,0,,
2026-05-16T00:16:47.009362,clean,naive,{'bins': 5},1,2,4,ok,2,3,0.00035825278609991074,0.002034611999988556,0.002601606771349907,5,11,11,0,,
2026-05-16T00:16:47.013141,clean,naive,{'bins': 5},1,3,4,ok,3,4,0.0003598155453801155,0.0021243607625365257,0.0027075251564383507,5,13,13,0,,
2026-05-16T00:16:47.015642,clean,naive,{'bins': 5},1,4,4,ok,4,5,0.000342734158039093,0.0009859614074230194,0.0015285508707165718,5,12,11,0,,
2026-05-16T00:16:47.030013,clean,naive,{'bins': 5},2,0,4,ok,0,2,0.0005507450550794601,0.009563100524246693,0.010473450645804405,5,25,26,0,,
2026-05-16T00:16:47.041364,clean,naive,{'bins': 5},2,1,4,ok,2,4,0.0005646310746669769,0.009050738997757435,0.009934167377650738,5,14,16,0,,
2026-05-16T00:16:47.050248,clean,naive,{'bins': 5},2,2,4,ok,4,6,0.0006105666980147362,0.006643807515501976,0.0075823403894901276,5,25,26,0,,
2026-05-16T00:16:47.066080,clean,naive,{'bins': 5},2,3,4,ok,6,8,0.0006141439080238342,0.013517498970031738,0.014473765157163143,5,20,23,0,,
2026-05-16T00:16:47.075906,clean,naive,{'bins': 5},2,4,4,ok,8,10,0.0006617521867156029,0.007582741789519787,0.008579623885452747,5,19,20,0,,
2026-05-16T00:16:47.093204,clean,naive,{'bins': 5},3,0,4,ok,0,3,0.0007712095975875854,0.012623739428818226,0.013885430060327053,5,29,31,0,,
2026-05-16T00:16:47.108484,clean,naive,{'bins': 5},3,1,4,ok,3,6,0.0008169347420334816,0.012194182723760605,0.013432659208774567,5,25,27,0,,
2026-05-16T00:16:47.138415,clean,naive,{'bins': 5},3,2,4,ok,6,9,0.0010289335623383522,0.026667495258152485,0.02821373101323843,5,29,34,0,,
2026-05-16T00:16:47.150988,clean,naive,{'bins': 5},3,3,4,ok,9,12,0.0008884081616997719,0.00958824809640646,0.010896734893321991,5,27,29,0,,
2026-05-16T00:16:47.169063,clean,naive,{'bins': 5},3,4,4,ok,12,15,0.000863121822476387,0.014943166635930538,0.01623078528791666,5,27,28,0,,
2026-05-16T00:16:47.203026,clean,naive,{'bins': 5},4,0,4,ok,0,4,0.0009585898369550705,0.028666219674050808,0.030134777538478374,5,31,36,0,,
2026-05-16T00:16:47.227346,clean,naive,{'bins': 5},4,1,4,ok,4,8,0.001234377734363079,0.020264300517737865,0.022105107083916664,5,25,28,0,,
2026-05-16T00:16:47.249676,clean,naive,{'bins': 5},4,2,4,ok,8,12,0.001037820242345333,0.01862412877380848,0.02021029870957136,5,31,35,0,,
2026-05-16T00:16:47.288143,clean,naive,{'bins': 5},4,3,4,ok,12,16,0.0011205747723579407,0.034591639414429665,0.036280191503465176,5,28,33,0,,
2026-05-16T00:16:47.308870,clean,naive,{'bins': 5},4,4,4,ok,16,20,0.0011320561170578003,0.016931109130382538,0.018639767542481422,5,26,29,0,,
2026-05-16T00:16:47.360630,clean,naive,{'bins': 5},5,0,4,ok,0,5,0.0013134172186255455,0.04504931066185236,0.047164673916995525,5,28,34,0,,
2026-05-16T00:16:47.400395,clean,naive,{'bins': 5},5,1,4,ok,5,10,0.0014724349603056908,0.033960905857384205,0.037222751416265965,5,31,35,0,,
2026-05-16T00:16:47.467444,clean,naive,{'bins': 5},5,2,4,ok,10,15,0.001532568596303463,0.061841389164328575,0.0645501771941781,5,29,36,0,,
2026-05-16T00:16:47.497738,clean,naive,{'bins': 5},5,3,4,ok,15,20,0.0013777175918221474,0.02599278837442398,0.02817419543862343,5,28,33,0,,
2026-05-16T00:16:47.538750,clean,naive,{'bins': 5},5,4,4,ok,20,25,0.00200726930052042,0.03577348869293928,0.03885516617447138,5,37,43,0,,
2026-05-16T00:16:47.585709,clean,naive,{'bins': 5},6,0,4,ok,0,6,0.0015688668936491013,0.04003989230841398,0.042562429793179035,5,3,6,0,,
2026-05-16T00:16:47.618004,clean,naive,{'bins': 5},6,1,4,ok,6,12,0.0017319330945611,0.027592383325099945,0.030243552289903164,5,32,36,0,,
2026-05-16T00:16:47.679095,clean,naive,{'bins': 5},6,2,4,ok,12,18,0.001461694948375225,0.0564853698015213,0.05886817444115877,5,11,16,0,,
2026-05-16T00:16:47.728255,clean,naive,{'bins': 5},6,3,4,ok,18,24,0.0014619957655668259,0.04416044056415558,0.04651058465242386,5,30,36,0,,
2026-05-16T00:16:47.770032,clean,naive,{'bins': 5},6,4,4,ok,24,30,0.0016036918386816978,0.036734835244715214,0.03923030197620392,5,3,6,0,,
2026-05-16T00:16:47.831388,clean,naive,{'bins': 5},7,0,4,ok,0,7,0.0019502127543091774,0.053002106957137585,0.056426217779517174,5,11,14,0,,
2026-05-16T00:16:47.893892,clean,naive,{'bins': 5},7,1,4,ok,7,14,0.001725129783153534,0.056815870106220245,0.05963751953095198,5,19,26,0,,
2026-05-16T00:16:47.999350,clean,naive,{'bins': 5},7,2,4,ok,14,21,0.0018356572836637497,0.09892784431576729,0.10182168893516064,5,28,39,0,,
2026-05-16T00:16:48.052023,clean,naive,{'bins': 5},7,3,4,ok,21,28,0.0022114431485533714,0.04593191761523485,0.049225103110075,5,35,41,0,,
2026-05-16T00:16:48.097381,clean,naive,{'bins': 5},7,4,4,ok,28,35,0.0021512098610401154,0.03903038613498211,0.04231188911944628,5,35,40,0,,
2026-05-16T00:16:48.162964,clean,naive,{'bins': 5},8,0,4,ok,0,8,0.0021882103756070137,0.05630773585289717,0.05976629164069891,5,10,13,0,,
2026-05-16T00:16:48.227527,clean,naive,{'bins': 5},8,1,4,ok,8,16,0.0021253423765301704,0.05823173001408577,0.06153342127799988,5,16,21,0,,
2026-05-16T00:16:48.304801,clean,naive,{'bins': 5},8,2,4,ok,16,24,0.0021706651896238327,0.07100540027022362,0.07432907167822123,5,27,34,0,,
2026-05-16T00:16:48.349677,clean,naive,{'bins': 5},8,3,4,ok,24,32,0.0018846094608306885,0.03977878112345934,0.04277043975889683,5,3,6,0,,
