timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-14T20:46:11.476560,clean,naive,{'bins': 15},1,0,3,0.0002049000031547621,0.011956200003623962,0.012886099997558631,15,38,43,0
2026-05-14T20:46:11.490395,clean,naive,{'bins': 15},1,1,3,0.0002356000040890649,0.01159729999199044,0.012526999998954125,15,38,43,0
2026-05-14T20:46:11.504274,clean,naive,{'bins': 15},1,2,3,0.00024850000045262277,0.01164240000071004,0.012606600008439273,15,38,43,0
2026-05-14T20:46:11.551465,clean,naive,{'bins': 15},2,0,3,0.00030640000477433205,0.04363719999673776,0.044737999996868894,15,52,62,0
2026-05-14T20:46:11.596767,clean,naive,{'bins': 15},2,1,3,0.0003972999984398484,0.04179549998661969,0.04301499998837244,15,52,62,0
2026-05-14T20:46:11.642267,clean,naive,{'bins': 15},2,2,3,0.0003961000038543716,0.042162800004007295,0.0433439000044018,15,52,62,0
2026-05-14T20:46:11.787249,clean,naive,{'bins': 15},3,0,3,0.00043739999819081277,0.1405495999933919,0.14182799999252893,15,60,79,0
2026-05-14T20:46:11.929941,clean,naive,{'bins': 15},3,1,3,0.0005203000036999583,0.13834720000158995,0.13981809999677353,15,60,79,0
2026-05-14T20:46:12.075088,clean,naive,{'bins': 15},3,2,3,0.0004954000032739714,0.14073410000128206,0.14209480000135954,15,60,79,0
2026-05-14T20:46:12.206818,clean,naive,{'bins': 15},4,0,3,0.0005261999904178083,0.12707389998831786,0.12850169999001082,15,37,56,0
2026-05-14T20:46:12.340516,clean,naive,{'bins': 15},4,1,3,0.0005890000029467046,0.12936880000052042,0.13084370001161005,15,37,56,0
2026-05-14T20:46:12.470076,clean,naive,{'bins': 15},4,2,3,0.0006110999966040254,0.12517349999689031,0.12674759999208618,15,37,56,0
2026-05-14T20:46:12.733729,clean,naive,{'bins': 15},5,0,3,0.000687299994751811,0.2574252000049455,0.25907339999685064,15,67,93,0
2026-05-14T20:46:12.994054,clean,naive,{'bins': 15},5,1,3,0.0007516000041505322,0.25436160000390373,0.2560814000025857,15,67,93,0
