Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w48,23.44978570426487,21.73615836805882,0.3966632289509738,0.2810496945054548,1.7440638838337867,1.7136273362060472,1.0847828454853077,43.685115039281705,0.8977301358415944,379.9157478668348,23.641287144702844,21.73615836805882,0.4107520561793073,0.2810496945054548,1.9406604599485908,1.9051287766440197,0.8390983753067665,36.88226744186046,0.84236532784212,329.62760930407063,0.19659657611480408,0.19150144043797468,0.0,0.014088827228333545,0.0,0.19150144043797246,-0.24568447017854123,-6.802847597421241,-0.05536480799947441,-50.288138562764175
