timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-15T06:10:58.545138,clean,naive,{'bins': 15},1,0,4,0.0004508066922426224,0.021222644485533237,0.022003861144185066,15,42,45,0
2026-05-15T06:10:58.568738,clean,naive,{'bins': 15},1,1,4,0.0003331555053591728,0.020838080905377865,0.021436885930597782,15,42,45,0
2026-05-15T06:10:58.592000,clean,naive,{'bins': 15},1,2,4,0.000304151326417923,0.02093408163636923,0.021499544382095337,15,42,45,0
2026-05-15T06:10:58.615041,clean,naive,{'bins': 15},1,3,4,0.0003042807802557945,0.020842760801315308,0.021402491256594658,15,42,45,0
2026-05-15T06:10:58.637838,clean,naive,{'bins': 15},1,4,4,0.0002999827265739441,0.0208626976236701,0.021422378718852997,15,42,45,0
2026-05-15T06:10:58.759211,clean,naive,{'bins': 15},2,0,4,0.0005427887663245201,0.11703393142670393,0.11797633115202188,15,81,89,0
2026-05-15T06:10:58.879544,clean,naive,{'bins': 15},2,1,4,0.0005420874804258347,0.11635734234005213,0.11729954089969397,15,81,89,0
2026-05-15T06:10:59.000125,clean,naive,{'bins': 15},2,2,4,0.0005468269810080528,0.11661374382674694,0.11756564024835825,15,81,89,0
2026-05-15T06:10:59.121801,clean,naive,{'bins': 15},2,3,4,0.0005336618050932884,0.11690486967563629,0.11785674653947353,15,81,89,0
2026-05-15T06:10:59.243689,clean,naive,{'bins': 15},2,4,4,0.0005459943786263466,0.11789291445165873,0.11885031219571829,15,81,89,0
2026-05-15T06:10:59.710993,clean,naive,{'bins': 15},3,0,4,0.0007597059011459351,0.46076248306781054,0.4620641665533185,15,103,120,0
2026-05-15T06:11:00.178365,clean,naive,{'bins': 15},3,1,4,0.0007862262427806854,0.46065416000783443,0.4619939550757408,15,103,120,0
2026-05-15T06:11:00.644534,clean,naive,{'bins': 15},3,2,4,0.0007781395688652992,0.4602885628119111,0.46163069177418947,15,103,120,0
2026-05-15T06:11:01.112661,clean,naive,{'bins': 15},3,3,4,0.0007892316207289696,0.4623798504471779,0.46372373308986425,15,103,120,0
2026-05-15T06:11:01.577450,clean,naive,{'bins': 15},3,4,4,0.0007961150258779526,0.4589616609737277,0.4603355713188648,15,103,120,0
2026-05-15T06:11:02.166003,clean,naive,{'bins': 15},4,0,4,0.0009886259213089943,0.5796479107812047,0.5813573691993952,15,107,126,0
2026-05-15T06:11:02.750411,clean,naive,{'bins': 15},4,1,4,0.0010267077013850212,0.5762165887281299,0.5779469767585397,15,107,126,0
2026-05-15T06:11:03.339335,clean,naive,{'bins': 15},4,2,4,0.001020156778395176,0.5810298351570964,0.582767628133297,15,107,126,0
2026-05-15T06:11:03.969635,clean,naive,{'bins': 15},4,3,4,0.001012059859931469,0.62165058683604,0.6233861446380615,15,107,126,0
2026-05-15T06:11:04.553447,clean,naive,{'bins': 15},4,4,4,0.0011697355657815933,0.5753661124035716,0.577291295863688,15,107,126,0
2026-05-15T06:11:05.246833,clean,naive,{'bins': 15},5,0,4,0.001186177134513855,0.6831735409796238,0.6852983608841896,15,87,109,0
2026-05-15T06:11:05.939422,clean,naive,{'bins': 15},5,1,4,0.0012142891064286232,0.6832453962415457,0.6852917578071356,15,87,109,0
2026-05-15T06:11:06.630456,clean,naive,{'bins': 15},5,2,4,0.0012057842686772346,0.681346882134676,0.6833809912204742,15,87,109,0
