dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-40t-sax-s15-w24,10000,288,23.44978570426487,0.3966632289509738,24.21869943749904,0.8905333223874765,1.0295571175639824,76.76416947250281,0.3832126487949081,0.8096798308410182,590.7729205404736,1.1420877688010533
test-40t-sax-s15-w24,10000,288,23.641287144702844,0.4107520561793073,24.21869943749904,0.8905333223874765,0.8397913559425989,81.00371447028424,0.31743994723500996,0.8189467668378875,536.5257571078939,0.9868794519760511
