dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-40t-sax-s5-w48,10000,288,23.44978570426487,0.3966632289509738,22.31306087500333,0.05543132312646194,1.1367248292615428,74.19858305274973,0.6900422958560953,0.4442751604264098,646.5742076117433,1.1987436053199774
test-40t-sax-s5-w48,10000,288,23.641287144702844,0.4107520561793073,22.31306087500333,0.05543132312646194,1.3282262696995153,76.62306201550388,0.6204561842457554,0.4645793532176837,574.3268389043092,1.3857140649567976
