dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-50t-sax-s15-w24,10000,288,23.44978570426487,0.3966632289509738,24.006148003471345,0.8197037964416961,0.8192543160418767,75.22271324354658,0.4073185970656896,0.7371517435886478,629.5863919703755,0.953315763056372
test-50t-sax-s15-w24,10000,288,23.641287144702844,0.4107520561793073,24.006148003471345,0.8197037964416961,0.6326207445893641,78.98498062015504,0.3330505603600808,0.7595671402673406,578.0952245793641,0.8228350154321286
