dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-40t-sax-s10-w24,10000,288,23.44978570426487,0.3966632289509738,22.3481833611133,0.20214121095828955,1.1016023431515736,64.89723625140293,0.9431896320763842,0.6951937486305187,628.6683685484153,1.1575244743817505
test-40t-sax-s10-w24,10000,288,23.641287144702844,0.4107520561793073,22.3481833611133,0.20214121095828955,1.2931037835895463,67.41763565891473,0.7833397295514932,0.7337351426504958,558.9783957163744,1.3422668294830047
