dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-20t-sax-s10-w48,10000,288,23.44978570426487,0.3966632289509738,21.408552927085296,0.21268645926437355,2.0412327771795735,34.978254769921435,1.5623844908976503,0.8373753548778058,582.8027152001399,2.1043851199885153
test-20t-sax-s10-w48,10000,288,23.641287144702844,0.4107520561793073,21.408552927085296,0.21268645926437355,2.232734217617546,26.582687338501295,1.2225229752857638,0.8399054606501425,512.635955158239,2.300524097295676
