dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-30t-sax-s15-w24,10000,288,23.44978570426487,0.3966632289509738,24.241143777776834,0.9222946778921938,1.0680813056252358,77.0482603815937,0.36166575894897324,0.8083836976238163,574.5717666503101,1.1865447892267127
test-30t-sax-s15-w24,10000,288,23.641287144702844,0.4107520561793073,24.241143777776834,0.9222946778921938,0.8782283754840291,81.62952196382429,0.33098205974503525,0.8232573156750508,534.8023529829981,1.0301688244678198
