dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-20t-sax-s10-w24,10000,288,23.44978570426487,0.3966632289509738,21.464548631946027,0.26825233579264113,1.9852370723188448,27.653268799102133,2.073204981609786,0.6982781738121755,436.4567553383394,2.060182900532815
test-20t-sax-s10-w24,10000,288,23.641287144702844,0.4107520561793073,21.464548631946027,0.26825233579264113,2.1767385127568177,20.930232558139537,1.7079860843556878,0.7339633962107704,373.71660550880773,2.2586753243589808
