dataset,traces,symbols,real_mean,real_std,sim_mean,sim_std,mean_error,coverage,variance_error,acf_rmse,psd_rmse,rmse
train-40t-sax-s5-w24,10000,288,23.44978570426487,0.3966632289509738,22.309458402781097,0.14188786257713235,1.1403273014837694,63.89064253647587,0.9462930177143556,0.44625571591966257,532.2735261707023,1.240729693316763
test-40t-sax-s5-w24,10000,288,23.641287144702844,0.4107520561793073,22.309458402781097,0.14188786257713235,1.3318287419217418,68.12419250645995,0.881007833445612,0.5799905175439976,461.9086709239161,1.427925321362508
