timestamp,dataset,method,params,trace_count,repeat,tag_k,disc_time,learn_time,total_time,actual_bins,n_states,n_edges,n_inconsistencies
2026-05-15T01:57:52.785590,clean,naive,{'bins': 10},1,0,4,0.0004376620054244995,0.0077164191752672195,0.008465795777738094,10,27,28,0
2026-05-15T01:57:52.797056,clean,naive,{'bins': 10},1,1,4,0.00032285694032907486,0.007614918053150177,0.008182634599506855,10,27,28,0
2026-05-15T01:57:52.806960,clean,naive,{'bins': 10},1,2,4,0.00032285694032907486,0.007436774671077728,0.007997957989573479,10,27,28,0
2026-05-15T01:57:52.816694,clean,naive,{'bins': 10},1,3,4,0.0003039194270968437,0.007463574409484863,0.007999159395694733,10,27,28,0
2026-05-15T01:57:52.826353,clean,naive,{'bins': 10},1,4,4,0.00029610656201839447,0.007638732902705669,0.008166604675352573,10,27,28,0
2026-05-15T01:57:52.868587,clean,naive,{'bins': 10},2,0,4,0.0005267392843961716,0.03874159511178732,0.03963856026530266,10,43,48,0
2026-05-15T01:57:52.910150,clean,naive,{'bins': 10},2,1,4,0.0005534905940294266,0.038571485318243504,0.03948810789734125,10,43,48,0
2026-05-15T01:57:52.951541,clean,naive,{'bins': 10},2,2,4,0.0005313679575920105,0.038575924932956696,0.03947450313717127,10,43,48,0
2026-05-15T01:57:52.992747,clean,naive,{'bins': 10},2,3,4,0.0005446719005703926,0.03851648233830929,0.03944452479481697,10,43,48,0
2026-05-15T01:57:53.034308,clean,naive,{'bins': 10},2,4,4,0.0005281222984194756,0.0389429647475481,0.03983743488788605,10,43,48,0
2026-05-15T01:57:53.133424,clean,naive,{'bins': 10},3,0,4,0.0007502594962716103,0.0947258984670043,0.09597592614591122,10,53,61,0
2026-05-15T01:57:53.234314,clean,naive,{'bins': 10},3,1,4,0.0007986500859260559,0.0968310721218586,0.09815209358930588,10,53,61,0
2026-05-15T01:57:53.334429,clean,naive,{'bins': 10},3,2,4,0.0007725311443209648,0.09616818651556969,0.09743869304656982,10,53,61,0
2026-05-15T01:57:53.433786,clean,naive,{'bins': 10},3,3,4,0.000748845748603344,0.09551103413105011,0.09678034670650959,10,53,61,0
2026-05-15T01:57:53.535015,clean,naive,{'bins': 10},3,4,4,0.0007722098380327225,0.09720083605498075,0.09849146939814091,10,53,61,0
2026-05-15T01:57:53.699165,clean,naive,{'bins': 10},4,0,4,0.0010083029046654701,0.15885563660413027,0.1605143817141652,10,33,47,0
2026-05-15T01:57:53.903804,clean,naive,{'bins': 10},4,1,4,0.0010198447853326797,0.19986895751208067,0.20154866203665733,10,33,47,0
2026-05-15T01:57:54.068771,clean,naive,{'bins': 10},4,2,4,0.0011747367680072784,0.159926968626678,0.1618031421676278,10,33,47,0
2026-05-15T01:57:54.234250,clean,naive,{'bins': 10},4,3,4,0.0010167192667722702,0.16051906067878008,0.1622101766988635,10,33,47,0
2026-05-15T01:57:54.401133,clean,naive,{'bins': 10},4,4,4,0.0010040150955319405,0.16181369125843048,0.163435947149992,10,33,47,0
2026-05-15T01:57:54.661241,clean,naive,{'bins': 10},5,0,4,0.0011916682124137878,0.2532178219407797,0.25527158938348293,10,64,79,0
2026-05-15T01:57:54.921909,clean,naive,{'bins': 10},5,1,4,0.0012179864570498466,0.25441904831677675,0.25640735123306513,10,64,79,0
2026-05-15T01:57:55.184115,clean,naive,{'bins': 10},5,2,4,0.0012074168771505356,0.2554778456687927,0.25745449773967266,10,64,79,0
2026-05-15T01:57:55.440561,clean,naive,{'bins': 10},5,3,4,0.0011971183121204376,0.2503817677497864,0.252371683716774,10,64,79,0
2026-05-15T01:57:55.703070,clean,naive,{'bins': 10},5,4,4,0.0012086797505617142,0.2563015418127179,0.2582658212631941,10,64,79,0
2026-05-15T01:57:56.196432,clean,naive,{'bins': 10},6,0,4,0.0014491816982626915,0.4841900737956166,0.48677259404212236,10,92,112,0
2026-05-15T01:57:56.687824,clean,naive,{'bins': 10},6,1,4,0.001440875232219696,0.48346754629164934,0.4857906484976411,10,92,112,0
