Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w24,23.44978570426487,22.02166666666777,0.3966632289509738,0.5739040456898263,1.4852883947116702,1.4281190375971002,4.854135200904691,0.2332351290684624,0.452132642925281,645.86417223586,23.641287144702844,22.02166666666777,0.4107520561793073,0.5739040456898263,1.6864818399336734,1.619620478035073,4.133507964053954,0.1857235142118863,0.5068232836455311,749.7794388998711,0.20119344522200322,0.19150144043797468,0.0,0.014088827228333545,0.0,0.19150144043797268,-0.7206272368507376,-0.047511614856576095,0.054690640720250094,103.91526666401114
