Method,train_real_mean,train_sim_mean,train_real_std,train_sim_std,train_rmse,train_mean_error,train_variance_error,train_coverage,train_acf_rmse,train_psd_rmse,test_real_mean,test_sim_mean,test_real_std,test_sim_std,test_rmse,test_mean_error,test_variance_error,test_coverage,test_acf_rmse,test_psd_rmse,test_rmse_diff,test_real_mean_diff,test_sim_mean_diff,test_real_std_diff,test_sim_std_diff,test_mean_error_diff,test_variance_error_diff,test_coverage_diff,test_acf_rmse_diff,test_psd_rmse_diff
SAX w24,23.44978570426487,21.464548631946027,0.3966632289509738,0.2682523357926411,2.060182900532815,1.9852370723188448,2.073204981609786,27.653268799102133,0.6982781738121755,436.4567553383394,23.641287144702844,21.464548631946027,0.4107520561793073,0.2682523357926411,2.2586753243589808,2.1767385127568177,1.7079860843556878,20.930232558139537,0.7339633962107704,373.7166055088078,0.1984924238261656,0.19150144043797468,0.0,0.014088827228333545,0.0,0.1915014404379729,-0.3652188972540982,-6.723036240962596,0.03568522239859495,-62.74014982953162
